Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
23,Wed,2/3/16,20:45 (13:45),Sampdoria,2–2,Torino,"20,223",Stadio Comunale Luigi Ferraris,Marco Guida,Match Report,
23,Wed,2/3/16,20:45 (13:45),Fiorentina,2–1,Carpi,"22,791",Stadio Artemio Franchi,Angelo Cervellera,Match Report,
23,Wed,2/3/16,20:45 (13:45),Empoli,1–1,Udinese,"7,581",Stadio Carlo Castellani,Eugenio Abbattista,Match Report,
23,Wed,2/3/16,20:45 (13:45),Hellas Verona,2–1,Atalanta,"15,490",Stadio Marc'Antonio Bentegodi,Marco Di Bello,Match Report,
23,Wed,2/3/16,20:45 (13:45),Inter,1–0,Chievo,"31,494",Stadio Giuseppe Meazza,Paolo Valeri,Match Report,
,,,,,,,,,,,
24,Sat,2/6/16,18:00 (11:00),Bologna,1–1,Fiorentina,"19,591",Stadio Renato Dall'Ara,Luca Banti,Match Report,
24,Sat,2/6/16,20:45 (13:45),Genoa,0–0,Lazio,"19,670",Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,
24,Sun,2/7/16,12:30 (05:30),Hellas Verona,3–3,Inter,"21,104",Stadio Marc'Antonio Bentegodi,Piero Giacomelli,Match Report,
24,Sun,2/7/16,15:00 (08:00),Milan,1–1,Udinese,"27,656",Stadio Giuseppe Meazza,Massimiliano Irrati,Match Report,
24,Sun,2/7/16,15:00 (08:00),Torino,1–2,Chievo,"14,327",Stadio Olimpico di Torino,Gianluca Rocchi,Match Report,
24,Sun,2/7/16,15:00 (08:00),Napoli,1–0,Carpi,"37,274",Stadio San Paolo,Daniele Doveri,Match Report,
24,Sun,2/7/16,15:00 (08:00),Frosinone,0–2,Juventus,"7,954",Stadio Comunale Matusa,Davide Massa,Match Report,
24,Sun,2/7/16,15:00 (08:00),Sassuolo,2–2,Palermo,"8,719",Stadio Città del Tricolore,Maurizio Mariani,Match Report,
24,Sun,2/7/16,18:00 (11:00),Atalanta,0–0,Empoli,"12,352",Stadio Atleti Azzurri d'Italia,Michael Fabbri,Match Report,
24,Sun,2/7/16,20:45 (13:45),Roma,2–1,Sampdoria,"28,301",Stadio Olimpico,Domenico Celi,Match Report,
,,,,,,,,,,,
25,Thu,2/11/16,20:45 (13:45),Lazio,5–2,Hellas Verona,"2,304",Stadio Olimpico,Andrea Gervasoni,Match Report,
25,Fri,2/12/16,20:45 (13:45),Carpi,1–3,Roma,"9,166",Stadio Sandro Cabassi,Paolo Tagliavento,Match Report,
25,Sat,2/13/16,15:00 (08:00),Empoli,1–2,Frosinone,"7,897",Stadio Carlo Castellani,Marco Di Bello,Match Report,
25,Sat,2/13/16,18:00 (11:00),Chievo,1–1,Sassuolo,"12,000",Stadio Marc'Antonio Bentegodi,Davide Ghersini,Match Report,
25,Sat,2/13/16,20:45 (13:45),Juventus,1–0,Napoli,"41,305",Allianz Stadium,Daniele Orsato,Match Report,
25,Sun,2/14/16,12:30 (05:30),Milan,2–1,Genoa,"30,547",Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,
25,Sun,2/14/16,15:00 (08:00),Sampdoria,0–0,Atalanta,"20,341",Stadio Comunale Luigi Ferraris,Antonio Damato,Match Report,
25,Sun,2/14/16,15:00 (08:00),Palermo,1–3,Torino,"13,820",Stadio Renzo Barbera,Angelo Cervellera,Match Report,
25,Sun,2/14/16,15:00 (08:00),Udinese,0–1,Bologna,"14,975",Dacia Arena,Carmine Russo,Match Report,
25,Sun,2/14/16,20:45 (13:45),Fiorentina,2–1,Inter,"30,486",Stadio Artemio Franchi,Paolo Mazzoleni,Match Report,
,,,,,,,,,,,
26,Fri,2/19/16,20:45 (13:45),Bologna,0–0,Juventus,"29,463",Stadio Renato Dall'Ara,Massimiliano Irrati,Match Report,
26,Sat,2/20/16,18:00 (11:00),Hellas Verona,3–1,Chievo,"22,469",Stadio Marc'Antonio Bentegodi,Marco Guida,Match Report,
26,Sat,2/20/16,20:45 (13:45),Inter,3–1,Sampdoria,"39,055",Stadio Giuseppe Meazza,Davide Massa,Match Report,
26,Sun,2/21/16,15:00 (08:00),Genoa,2–1,Udinese,"19,061",Stadio Comunale Luigi Ferraris,Andrea Gervasoni,Match Report,
26,Sun,2/21/16,15:00 (08:00),Torino,0–0,Carpi,"22,891",Stadio Olimpico di Torino,Claudio Gavillucci,Match Report,
26,Sun,2/21/16,15:00 (08:00),Sassuolo,3–2,Empoli,"11,000",Stadio Città del Tricolore,Paolo Valeri,Match Report,
26,Sun,2/21/16,15:00 (08:00),Atalanta,2–3,Fiorentina,"15,415",Stadio Atleti Azzurri d'Italia,Domenico Celi,Match Report,
26,Sun,2/21/16,18:00 (11:00),Frosinone,0–0,Lazio,"7,954",Stadio Comunale Matusa,Carmine Russo,Match Report,
26,Sun,2/21/16,20:45 (13:45),Roma,5–0,Palermo,"48,744",Stadio Olimpico,Piero Giacomelli,Match Report,
26,Mon,2/22/16,21:00 (14:00),Napoli,1–1,Milan,"54,758",Stadio San Paolo,Luca Banti,Match Report,
,,,,,,,,,,,
27,Sat,2/27/16,18:00 (11:00),Empoli,1–3,Roma,"19,501",Stadio Carlo Castellani,Andrea Gervasoni,Match Report,
27,Sat,2/27/16,20:45 (13:45),Milan,1–0,Torino,"33,748",Stadio Giuseppe Meazza,Domenico Celi,Match Report,
27,Sun,2/28/16,12:30 (05:30),Palermo,0–0,Bologna,"15,566",Stadio Renzo Barbera,Marco Di Bello,Match Report,
27,Sun,2/28/16,15:00 (08:00),Udinese,2–0,Hellas Verona,"14,776",Dacia Arena,Daniele Doveri,Match Report,
27,Sun,2/28/16,15:00 (08:00),Carpi,1–1,Atalanta,"6,699",Stadio Alberto Braglia,Giampaolo Calvarese,Match Report,
27,Sun,2/28/16,15:00 (08:00),Sampdoria,2–0,Frosinone,"20,622",Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,
27,Sun,2/28/16,15:00 (08:00),Chievo,1–0,Genoa,"10,000",Stadio Marc'Antonio Bentegodi,Michael Fabbri,Match Report,
27,Sun,2/28/16,20:45 (13:45),Juventus,2–0,Inter,"40,204",Allianz Stadium,Gianluca Rocchi,Match Report,
27,Mon,2/29/16,19:00 (12:00),Lazio,0–2,Sassuolo,"13,995",Stadio Olimpico,Antonio Damato,Match Report,
27,Mon,2/29/16,21:00 (14:00),Fiorentina,1–1,Napoli,"55,775",Stadio Artemio Franchi,Paolo Tagliavento,Match Report,
,,,,,,,,,,,
28,Fri,3/4/16,20:45 (13:45),Roma,4–1,Fiorentina,"36,263",Stadio Olimpico,Massimiliano Irrati,Match Report,
28,Sat,3/5/16,18:00 (11:00),Hellas Verona,0–3,Sampdoria,"18,900",Stadio Marc'Antonio Bentegodi,Angelo Cervellera,Match Report,
28,Sat,3/5/16,20:45 (13:45),Napoli,3–1,Chievo,"33,239",Stadio San Paolo,Marco Di Bello,Match Report,
28,Sun,3/6/16,12:30 (05:30),Torino,1–1,Lazio,"18,863",Stadio Olimpico di Torino,Davide Massa,Match Report,
28,Sun,3/6/16,15:00 (08:00),Sassuolo,2–0,Milan,"17,697",Stadio Città del Tricolore,Piero Giacomelli,Match Report,
28,Sun,3/6/16,15:00 (08:00),Atalanta,0–2,Juventus,"19,770",Stadio Atleti Azzurri d'Italia,Paolo Valeri,Match Report,
28,Sun,3/6/16,15:00 (08:00),Genoa,1–0,Empoli,"21,134",Stadio Comunale Luigi Ferraris,Maurizio Mariani,Match Report,
28,Sun,3/6/16,15:00 (08:00),Frosinone,2–0,Udinese,"6,510",Stadio Comunale Matusa,Nicola Rizzoli,Match Report,
28,Sun,3/6/16,15:00 (08:00),Bologna,0–0,Carpi,"16,820",Stadio Renato Dall'Ara,Paolo Mazzoleni,Match Report,
28,Sun,3/6/16,20:45 (13:45),Inter,3–1,Palermo,"32,455",Stadio Giuseppe Meazza,Carmine Russo,Match Report,
,,,,,,,,,,,
29,Fri,3/11/16,20:45 (13:45),Juventus,1–0,Sassuolo,"39,690",Allianz Stadium,Domenico Celi,Match Report,
29,Sat,3/12/16,18:00 (11:00),Empoli,1–1,Sampdoria,"15,492",Stadio Carlo Castellani,Michael Fabbri,Match Report,
29,Sat,3/12/16,20:45 (13:45),Inter,2–1,Bologna,"40,267",Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,
29,Sun,3/13/16,12:30 (06:30),Chievo,0–0,Milan,"15,000",Stadio Marc'Antonio Bentegodi,Antonio Damato,Match Report,
29,Sun,3/13/16,15:00 (09:00),Udinese,1–2,Roma,"17,626",Dacia Arena,Paolo Mazzoleni,Match Report,
29,Sun,3/13/16,15:00 (09:00),Carpi,2–1,Frosinone,"8,147",Stadio Alberto Braglia,Luca Banti,Match Report,
29,Sun,3/13/16,15:00 (09:00),Fiorentina,1–1,Hellas Verona,"27,094",Stadio Artemio Franchi,Claudio Gavillucci,Match Report,
29,Sun,3/13/16,15:00 (09:00),Genoa,3–2,Torino,"20,225",Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,
29,Sun,3/13/16,20:45 (14:45),Palermo,0–1,Napoli,"14,628",Stadio Renzo Barbera,Gianluca Rocchi,Match Report,
29,Sun,3/13/16,20:45 (14:45),Lazio,2–0,Atalanta,"16,553",Stadio Olimpico,Marco Guida,Match Report,
,,,,,,,,,,,
30,Sat,3/19/16,18:00 (12:00),Empoli,0–0,Palermo,"8,597",Stadio Carlo Castellani,Davide Massa,Match Report,
30,Sat,3/19/16,20:45 (14:45),Roma,1–1,Inter,"47,049",Stadio Olimpico,Daniele Orsato,Match Report,
30,Sun,3/20/16,12:30 (06:30),Atalanta,2–0,Bologna,"18,258",Stadio Atleti Azzurri d'Italia,Piero Giacomelli,Match Report,
30,Sun,3/20/16,15:00 (09:00),Hellas Verona,1–2,Carpi,"17,707",Stadio Marc'Antonio Bentegodi,Carmine Russo,Match Report,
30,Sun,3/20/16,15:00 (09:00),Sassuolo,1–1,Udinese,"10,344",Stadio Città del Tricolore,Marco Di Bello,Match Report,
30,Sun,3/20/16,15:00 (09:00),Frosinone,0–0,Fiorentina,"7,454",Stadio Comunale Matusa,Paolo Valeri,Match Report,
30,Sun,3/20/16,15:00 (09:00),Sampdoria,0–1,Chievo,"20,754",Stadio Comunale Luigi Ferraris,Luca Pairetto,Match Report,
30,Sun,3/20/16,15:00 (09:00),Torino,1–4,Juventus,"24,428",Stadio Olimpico di Torino,Nicola Rizzoli,Match Report,
30,Sun,3/20/16,18:00 (12:00),Napoli,3–1,Genoa,"43,917",Stadio San Paolo,Andrea Gervasoni,Match Report,
30,Sun,3/20/16,20:45 (14:45),Milan,1–1,Lazio,"33,481",Stadio Giuseppe Meazza,Paolo Tagliavento,Match Report,
,,,,,,,,,,,
31,Sat,4/2/16,18:00 (11:00),Carpi,1–3,Sassuolo,"7,457",Stadio Alberto Braglia,Angelo Cervellera,Match Report,
31,Sat,4/2/16,20:45 (13:45),Juventus,1–0,Empoli,"38,911",Allianz Stadium,Giampaolo Calvarese,Match Report,
31,Sun,4/3/16,12:30 (05:30),Udinese,3–1,Napoli,"20,162",Dacia Arena,Massimiliano Irrati,Match Report,
31,Sun,4/3/16,15:00 (08:00),Lazio,1–4,Roma,"29,922",Stadio Olimpico,Luca Banti,Match Report,
31,Sun,4/3/16,15:00 (08:00),Atalanta,2–1,Milan,"18,652",Stadio Atleti Azzurri d'Italia,Gianluca Rocchi,Match Report,
31,Sun,4/3/16,15:00 (08:00),Genoa,4–0,Frosinone,"20,033",Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Match Report,
31,Sun,4/3/16,15:00 (08:00),Chievo,3–1,Palermo,"8,000",Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Match Report,
31,Sun,4/3/16,15:00 (08:00),Fiorentina,1–1,Sampdoria,"28,803",Stadio Artemio Franchi,Andrea Gervasoni,Match Report,
31,Sun,4/3/16,20:45 (13:45),Inter,1–2,Torino,"39,125",Stadio Giuseppe Meazza,Marco Guida,Match Report,
31,Mon,4/4/16,20:45 (13:45),Bologna,0–1,Hellas Verona,"16,606",Stadio Renato Dall'Ara,Davide Ghersini,Match Report,
,,,,,,,,,,,
32,Sat,4/9/16,15:00 (08:00),Frosinone,0–1,Inter,"7,954",Stadio Comunale Matusa,Paolo Tagliavento,Match Report,
32,Sat,4/9/16,18:00 (11:00),Chievo,1–0,Carpi,"8,000",Stadio Marc'Antonio Bentegodi,Michael Fabbri,Match Report,
32,Sat,4/9/16,18:00 (11:00),Sassuolo,0–1,Genoa,"10,249",Stadio Città del Tricolore,Claudio Gavillucci,Match Report,
32,Sat,4/9/16,20:45 (13:45),Milan,1–2,Juventus,"75,393",Stadio Giuseppe Meazza,Daniele Orsato,Match Report,
32,Sun,4/10/16,12:30 (05:30),Empoli,2–0,Fiorentina,"9,651",Stadio Carlo Castellani,Antonio Damato,Match Report,
32,Sun,4/10/16,15:00 (08:00),Napoli,3–0,Hellas Verona,"42,784",Stadio San Paolo,Domenico Celi,Match Report,
32,Sun,4/10/16,15:00 (08:00),Torino,2–1,Atalanta,"19,369",Stadio Olimpico di Torino,Marco Di Bello,Match Report,
32,Sun,4/10/16,15:00 (08:00),Sampdoria,2–0,Udinese,"20,615",Stadio Comunale Luigi Ferraris,Carmine Russo,Match Report,
32,Sun,4/10/16,20:45 (13:45),Palermo,0–3,Lazio,"22,531",Stadio Renzo Barbera,Andrea Gervasoni,Match Report,
32,Mon,4/11/16,20:45 (13:45),Roma,1–1,Bologna,"32,835",Stadio Olimpico,Davide Massa,Match Report,
,,,,,,,,,,,
33,Sat,4/16/16,15:00 (08:00),Bologna,0–1,Torino,"20,655",Stadio Renato Dall'Ara,Rosario Abisso,Match Report,
33,Sat,4/16/16,18:00 (11:00),Carpi,4–1,Genoa,"9,243",Stadio Alberto Braglia,Nicola Rizzoli,Match Report,
33,Sat,4/16/16,20:45 (13:45),Inter,2–0,Napoli,"59,310",Stadio Giuseppe Meazza,Gianluca Rocchi,Match Report,
33,Sun,4/17/16,12:30 (05:30),Atalanta,3–3,Roma,"15,326",Stadio Atleti Azzurri d'Italia,Massimiliano Irrati,Match Report,
33,Sun,4/17/16,15:00 (08:00),Hellas Verona,1–2,Frosinone,"17,761",Stadio Marc'Antonio Bentegodi,Daniele Doveri,Match Report,
33,Sun,4/17/16,15:00 (08:00),Fiorentina,3–1,Sassuolo,"27,585",Stadio Artemio Franchi,Luca Banti,Match Report,
33,Sun,4/17/16,15:00 (08:00),Udinese,0–0,Chievo,"15,785",Dacia Arena,Claudio Gavillucci,Match Report,
33,Sun,4/17/16,15:00 (08:00),Juventus,4–0,Palermo,"39,133",Allianz Stadium,Piero Giacomelli,Match Report,
33,Sun,4/17/16,18:00 (11:00),Lazio,2–0,Empoli,"20,983",Stadio Olimpico,Angelo Cervellera,Match Report,
33,Sun,4/17/16,20:45 (13:45),Sampdoria,0–1,Milan,"21,615",Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,
,,,,,,,,,,,
34,Tue,4/19/16,20:45 (13:45),Napoli,6–0,Bologna,"28,983",Stadio San Paolo,Andrea Gervasoni,Match Report,
34,Wed,4/20/16,18:30 (11:30),Sassuolo,0–0,Sampdoria,"9,392",Stadio Città del Tricolore,Maurizio Mariani,Match Report,
34,Wed,4/20/16,20:45 (13:45),Empoli,1–0,Hellas Verona,"7,816",Stadio Carlo Castellani,Marco Serra,Match Report,
34,Wed,4/20/16,20:45 (13:45),Genoa,1–0,Inter,"22,781",Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,
34,Wed,4/20/16,20:45 (13:45),Roma,3–2,Torino,"30,407",Stadio Olimpico,Giampaolo Calvarese,Match Report,
34,Wed,4/20/16,20:45 (13:45),Chievo,5–1,Frosinone,"8,000",Stadio Marc'Antonio Bentegodi,Carmine Russo,Match Report,
34,Wed,4/20/16,20:45 (13:45),Palermo,2–2,Atalanta,"28,983",Stadio Renzo Barbera,Daniele Doveri,Match Report,
34,Wed,4/20/16,20:45 (13:45),Udinese,2–1,Fiorentina,"18,493",Dacia Arena,Davide Massa,Match Report,
34,Wed,4/20/16,20:45 (13:45),Juventus,3–0,Lazio,"38,655",Allianz Stadium,Paolo Mazzoleni,Match Report,
34,Thu,4/21/16,20:45 (13:45),Milan,0–0,Carpi,"28,801",Stadio Giuseppe Meazza,Marco Guida,Match Report,
,,,,,,,,,,,
35,Sat,4/23/16,20:45 (13:45),Inter,3–1,Udinese,"48,012",Stadio Giuseppe Meazza,Domenico Celi,Match Report,
35,Sun,4/24/16,12:30 (05:30),Frosinone,0–2,Palermo,"6,095",Stadio Comunale Matusa,Gianluca Rocchi,Match Report,
35,Sun,4/24/16,15:00 (08:00),Torino,1–3,Sassuolo,"19,751",Stadio Olimpico di Torino,Michael Fabbri,Match Report,
35,Sun,4/24/16,15:00 (08:00),Bologna,2–0,Genoa,"17,099",Stadio Renato Dall'Ara,Antonio Damato,Match Report,
35,Sun,4/24/16,15:00 (08:00),Atalanta,1–0,Chievo,"15,914",Stadio Atleti Azzurri d'Italia,Angelo Cervellera,Match Report,
35,Sun,4/24/16,15:00 (08:00),Sampdoria,2–1,Lazio,"20,560",Stadio Comunale Luigi Ferraris,Nicola Rizzoli,Match Report,
35,Sun,4/24/16,20:45 (13:45),Fiorentina,1–2,Juventus,"33,650",Stadio Artemio Franchi,Paolo Tagliavento,Match Report,
35,Mon,4/25/16,15:00 (08:00),Roma,1–0,Napoli,"35,273",Stadio Olimpico,Daniele Orsato,Match Report,
35,Mon,4/25/16,17:00 (10:00),Hellas Verona,2–1,Milan,"18,738",Stadio Marc'Antonio Bentegodi,Marco Di Bello,Match Report,
35,Mon,4/25/16,19:00 (12:00),Carpi,1–0,Empoli,"7,667",Stadio Alberto Braglia,Paolo Valeri,Match Report,
,,,,,,,,,,,
36,Sat,4/30/16,18:00 (11:00),Udinese,1–5,Torino,"16,699",Dacia Arena,Maurizio Mariani,Match Report,
36,Sat,4/30/16,20:45 (13:45),Chievo,0–0,Fiorentina,"10,000",Stadio Marc'Antonio Bentegodi,Marco Guida,Match Report,
36,Sun,5/1/16,12:30 (05:30),Juventus,2–0,Carpi,"40,316",Allianz Stadium,Massimiliano Irrati,Match Report,
36,Sun,5/1/16,15:00 (08:00),Palermo,2–0,Sampdoria,"10,023",Stadio Renzo Barbera,Paolo Mazzoleni,Match Report,
36,Sun,5/1/16,15:00 (08:00),Sassuolo,1–0,Hellas Verona,"10,389",Stadio Città del Tricolore,Claudio Gavillucci,Match Report,
36,Sun,5/1/16,15:00 (08:00),Milan,3–3,Frosinone,"35,936",Stadio Giuseppe Meazza,Davide Massa,Match Report,
36,Sun,5/1/16,15:00 (08:00),Empoli,0–0,Bologna,"9,727",Stadio Carlo Castellani,Daniele Chiffi,Match Report,
36,Sun,5/1/16,20:45 (13:45),Lazio,2–0,Inter,"20,000",Stadio Olimpico,Luca Banti,Match Report,
36,Mon,5/2/16,19:00 (12:00),Genoa,2–3,Roma,"21,355",Stadio Comunale Luigi Ferraris,Andrea Gervasoni,Match Report,
36,Mon,5/2/16,21:00 (14:00),Napoli,2–1,Atalanta,"24,514",Stadio San Paolo,Piero Giacomelli,Match Report,
,,,,,,,,,,,
37,Sat,5/7/16,18:00 (11:00),Inter,2–1,Empoli,"44,348",Stadio Giuseppe Meazza,Marco Di Bello,Match Report,
37,Sat,5/7/16,20:45 (13:45),Bologna,0–1,Milan,"22,544",Stadio Renato Dall'Ara,Daniele Doveri,Match Report,
37,Sun,5/8/16,12:30 (05:30),Roma,3–0,Chievo,"55,508",Stadio Olimpico,Domenico Celi,Match Report,
37,Sun,5/8/16,15:00 (08:00),Sampdoria,0–3,Genoa,"31,375",Stadio Comunale Luigi Ferraris,Luca Banti,Match Report,
37,Sun,5/8/16,15:00 (08:00),Atalanta,1–1,Udinese,"19,380",Stadio Atleti Azzurri d'Italia,Nicola Rizzoli,Match Report,
37,Sun,5/8/16,15:00 (08:00),Frosinone,0–1,Sassuolo,"6,014",Stadio Comunale Matusa,Angelo Cervellera,Match Report,
37,Sun,5/8/16,15:00 (08:00),Fiorentina,0–0,Palermo,"28,090",Stadio Artemio Franchi,Daniele Orsato,Match Report,
37,Sun,5/8/16,15:00 (08:00),Carpi,1–3,Lazio,"9,881",Stadio Alberto Braglia,Gianluca Rocchi,Match Report,
37,Sun,5/8/16,20:45 (13:45),Torino,1–2,Napoli,"23,095",Stadio Olimpico di Torino,Antonio Damato,Match Report,
37,Sun,5/8/16,20:45 (13:45),Hellas Verona,2–1,Juventus,"23,423",Stadio Marc'Antonio Bentegodi,Fabio Maresca,Match Report,
,,,,,,,,,,,
38,Sat,5/14/16,17:00 (10:00),Juventus,5–0,Sampdoria,"39,272",Allianz Stadium,Claudio Gavillucci,Match Report,
38,Sat,5/14/16,20:45 (13:45),Milan,1–3,Roma,"41,571",Stadio Giuseppe Meazza,Nicola Rizzoli,Match Report,
38,Sat,5/14/16,20:45 (13:45),Sassuolo,3–1,Inter,"14,213",Stadio Città del Tricolore,Andrea Gervasoni,Match Report,
38,Sat,5/14/16,20:45 (13:45),Napoli,4–0,Frosinone,"56,452",Stadio San Paolo,Domenico Celi,Match Report,
38,Sun,5/15/16,18:00 (11:00),Empoli,2–1,Torino,"8,791",Stadio Carlo Castellani,Francesco Paolo Saia,Match Report,
38,Sun,5/15/16,18:00 (11:00),Chievo,0–0,Bologna,"8,000",Stadio Marc'Antonio Bentegodi,Riccardo Ros,Match Report,
38,Sun,5/15/16,18:00 (11:00),Genoa,1–2,Atalanta,"21,621",Stadio Comunale Luigi Ferraris,Gianluca Aureliano,Match Report,
38,Sun,5/15/16,20:45 (13:45),Lazio,2–4,Fiorentina,"31,108",Stadio Olimpico,Gianluca Manganiello,Match Report,
38,Sun,5/15/16,20:45 (13:45),Palermo,3–2,Hellas Verona,"33,445",Stadio Renzo Barbera,Massimiliano Irrati,Match Report,
38,Sun,5/15/16,20:45 (13:45),Udinese,1–2,Carpi,"20,456",Dacia Arena,Paolo Mazzoleni,Match Report,
Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
1,Sat,8/20/16,18:00 (11:00),Roma,4–0,Udinese,"30,940",Stadio Olimpico,Marco Di Bello,Match Report,
1,Sat,8/20/16,20:45 (13:45),Juventus,2–1,Fiorentina,"40,184",Allianz Stadium,Davide Massa,Match Report,
1,Sun,8/21/16,18:00 (11:00),Milan,3–2,Torino,"32,254",Stadio Giuseppe Meazza,Antonio Damato,Match Report,
1,Sun,8/21/16,20:45 (13:45),Palermo,0–1,Sassuolo,"12,935",Stadio Renzo Barbera,Luca Pairetto,Match Report,
1,Sun,8/21/16,20:45 (13:45),Pescara,2–2,Napoli,"16,758",Stadio Adriatico-Giovanni Cornacchia,Piero Giacomelli,Match Report,
1,Sun,8/21/16,20:45 (13:45),Bologna,1–0,Crotone,"18,396",Stadio Renato Dall'Ara,Claudio Gavillucci,Match Report,
1,Sun,8/21/16,20:45 (13:45),Empoli,0–1,Sampdoria,"8,000",Stadio Carlo Castellani,Maurizio Mariani,Match Report,
1,Sun,8/21/16,20:45 (13:45),Chievo,2–0,Inter,"24,000",Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,Match Report,
1,Sun,8/21/16,20:45 (13:45),Genoa,3–1,Cagliari,"20,443",Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,
1,Sun,8/21/16,20:45 (13:45),Atalanta,3–4,Lazio,"14,710",Stadio Atleti Azzurri d'Italia,Luca Banti,Match Report,
,,,,,,,,,,,
2,Sat,8/27/16,18:00 (11:00),Lazio,0–1,Juventus,"35,000",Stadio Olimpico,Marco Guida,Match Report,
2,Sat,8/27/16,20:45 (13:45),Napoli,4–2,Milan,"27,231",Stadio San Paolo,Paolo Valeri,Match Report,
2,Sun,8/28/16,18:00 (11:00),Inter,1–1,Palermo,"40,527",Stadio Giuseppe Meazza,Carmine Russo,Match Report,
2,Sun,8/28/16,20:45 (13:45),Torino,5–1,Bologna,"17,077",Stadio Olimpico di Torino,Gianluca Rocchi,Match Report,
2,Sun,8/28/16,20:45 (13:45),Cagliari,2–2,Roma,"15,406",Stadio Sant'Elia,Paolo Mazzoleni,Match Report,
2,Sun,8/28/16,20:45 (13:45),Udinese,2–0,Empoli,"13,239",Dacia Arena,Fabio Maresca,Match Report,
2,Sun,8/28/16,20:45 (13:45),Sampdoria,2–1,Atalanta,"19,045",Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,
2,Sun,8/28/16,20:45 (13:45),Fiorentina,1–0,Chievo,"32,304",Stadio Artemio Franchi,Michael Fabbri,Match Report,
2,Sun,8/28/16,20:45 (13:45),Crotone,1–3,Genoa,821,Stadio Adriatico-Giovanni Cornacchia,Nicola Rizzoli,Match Report,
2,Sun,8/28/16,20:45 (13:45),Sassuolo,0–3,Pescara,"9,071",Stadio Città del Tricolore,Paolo Tagliavento,Match Report,Match awarded to Pescara
,,,,,,,,,,,
3,Sat,9/10/16,18:00 (11:00),Juventus,3–1,Sassuolo,"39,040",Allianz Stadium,Marco Di Bello,Match Report,
3,Sat,9/10/16,20:45 (13:45),Palermo,0–3,Napoli,"10,961",Stadio Renzo Barbera,Davide Massa,Match Report,
3,Sun,9/11/16,12:30 (05:30),Bologna,2–1,Cagliari,"17,903",Stadio Renato Dall'Ara,Rosario Abisso,Match Report,
3,Sun,9/11/16,15:00 (08:00),Atalanta,2–1,Torino,"14,925",Stadio Atleti Azzurri d'Italia,Maurizio Mariani,Match Report,
3,Sun,9/11/16,15:00 (08:00),Roma,3–2,Sampdoria,"27,630",Stadio Olimpico,Piero Giacomelli,Match Report,
3,Sun,9/11/16,15:00 (08:00),Chievo,1–1,Lazio,"10,000",Stadio Marc'Antonio Bentegodi,Daniele Orsato,Match Report,
3,Sun,9/11/16,15:00 (08:00),Milan,0–1,Udinese,"28,303",Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,
3,Sun,9/11/16,20:45 (13:45),Pescara,1–2,Inter,"20,088",Stadio Adriatico-Giovanni Cornacchia,Antonio Damato,Match Report,
3,Mon,9/12/16,20:45 (13:45),Empoli,2–1,Crotone,"7,678",Stadio Carlo Castellani,Paolo Valeri,Match Report,
,,,,,,,,,,,
4,Fri,9/16/16,20:45 (13:45),Sampdoria,0–1,Milan,"19,708",Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,
4,Sat,9/17/16,18:00 (11:00),Lazio,3–0,Pescara,"12,000",Stadio Olimpico,Fabio Maresca,Match Report,
4,Sat,9/17/16,20:45 (13:45),Napoli,3–1,Bologna,"21,083",Stadio San Paolo,Daniele Doveri,Match Report,
4,Sun,9/18/16,12:30 (05:30),Udinese,1–2,Chievo,"5,878",Dacia Arena,Luca Pairetto,Match Report,
4,Sun,9/18/16,15:00 (08:00),Sassuolo,2–0,Genoa,"10,134",Stadio Città del Tricolore,Claudio Gavillucci,Match Report,
4,Sun,9/18/16,15:00 (08:00),Torino,0–0,Empoli,"16,403",Stadio Olimpico di Torino,Daniele Chiffi,Match Report,
4,Sun,9/18/16,15:00 (08:00),Crotone,1–1,Palermo,510,Stadio Adriatico-Giovanni Cornacchia,Domenico Celi,Match Report,
4,Sun,9/18/16,15:00 (08:00),Cagliari,3–0,Atalanta,"12,301",Stadio Sant'Elia,Michael Fabbri,Match Report,
4,Sun,9/18/16,18:00 (11:00),Inter,2–1,Juventus,"76,500",Stadio Giuseppe Meazza,Paolo Tagliavento,Match Report,
4,Sun,9/18/16,20:45 (13:45),Fiorentina,1–0,Roma,"27,359",Stadio Artemio Franchi,Nicola Rizzoli,Match Report,
,,,,,,,,,,,
5,Tue,9/20/16,20:45 (13:45),Milan,2–0,Lazio,"26,464",Stadio Giuseppe Meazza,Davide Massa,Match Report,
