Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
17,Wed,12/23/20,21:00 (14:00),Lyon,3–0,Nantes,,Groupama Stadium,Ruddy Buquet,Match Report,
17,Wed,12/23/20,21:00 (14:00),Monaco,2–2,Saint-Étienne,,Stade Louis II.,Johan Hamel,Match Report,
17,Wed,12/23/20,21:00 (14:00),Angers,2–1,Marseille,,Stade Raymond Kopa,Hakim Ben El Hadj Salem,Match Report,
17,Wed,12/23/20,21:00 (14:00),Paris S-G,4–0,Strasbourg,,Parc des Princes,Jérôme Miguelgorry,Match Report,
,,,,,,,,,,,
18,Wed,1/6/21,19:00 (12:00),Strasbourg,5–0,Nîmes,,Stade de la Meinau,Benoît Millot,Match Report,
18,Wed,1/6/21,19:00 (12:00),Lorient,2–5,Monaco,,Stade Yves Allainmat - Le Moustoir,Franck Schneider,Match Report,
18,Wed,1/6/21,19:00 (12:00),Metz,0–0,Bordeaux,,Stade Saint-Symphorien,Antony Gautier,Match Report,
18,Wed,1/6/21,19:00 (12:00),Brest,2–0,Nice,,Stade Francis-Le Blé,Jeremy Stinat,Match Report,
18,Wed,1/6/21,19:00 (12:00),Nantes,0–0,Rennes,,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,Match Report,
18,Wed,1/6/21,21:00 (14:00),Marseille,3–1,Montpellier,,Orange Vélodrome,Stéphanie Frappart,Match Report,
18,Wed,1/6/21,21:00 (14:00),Lyon,3–2,Lens,,Groupama Stadium,Eric Wattellier,Match Report,
18,Wed,1/6/21,21:00 (14:00),Lille,1–2,Angers,,Stade Pierre-Mauroy,Thomas Léonard,Match Report,
18,Wed,1/6/21,21:00 (14:00),Reims,0–0,Dijon,,Stade Auguste-Delaune II,Amaury Delerue,Match Report,
18,Wed,1/6/21,21:00 (14:00),Saint-Étienne,1–1,Paris S-G,,Stade Geoffroy-Guichard,Karim Abed,Match Report,
,,,,,,,,,,,
19,Sat,1/9/21,21:00 (14:00),Bordeaux,2–1,Lorient,,Stade Matmut-Atlantique,Willy Delajod,Match Report,
19,Sat,1/9/21,21:00 (14:00),Dijon,0–0,Marseille,,Stade Gaston Gérard,Jérôme Miguelgorry,Match Report,
19,Sat,1/9/21,21:00 (14:00),Rennes,2–2,Lyon,,Roazhon Park,Mikael Lesage,Match Report,
19,Sat,1/9/21,21:00 (14:00),Metz,1–1,Nice,,Stade Saint-Symphorien,Johan Hamel,Match Report,
19,Sat,1/9/21,21:00 (14:00),Reims,3–1,Saint-Étienne,,Stade Auguste-Delaune II,Florent Batta,Match Report,
19,Sat,1/9/21,21:00 (14:00),Monaco,3–0,Angers,,Stade Louis II.,Benoît Bastien,Match Report,
19,Sat,1/9/21,21:00 (14:00),Nîmes,0–1,Lille,,Stade des Costières,Jérôme Brisard,Match Report,
19,Sat,1/9/21,21:00 (14:00),Lens,0–1,Strasbourg,,Stade Bollaert-Delelis,Clément Turpin,Match Report,
19,Sat,1/9/21,21:00 (14:00),Montpellier,1–1,Nantes,,Stade de la Mosson,François Letexier,Match Report,
19,Sat,1/9/21,21:00 (14:00),Paris S-G,3–0,Brest,,Parc des Princes,Hakim Ben El Hadj Salem,Match Report,
,,,,,,,,,,,
20,Fri,1/15/21,21:00 (14:00),Montpellier,2–3,Monaco,,Stade de la Mosson,Aurélien Petit,Match Report,
20,Sat,1/16/21,17:00 (10:00),Marseille,1–2,Nîmes,,Orange Vélodrome,Jeremy Stinat,Match Report,
20,Sat,1/16/21,21:00 (14:00),Angers,0–1,Paris S-G,,Stade Raymond Kopa,Amaury Delerue,Match Report,
20,Sun,1/17/21,13:00 (06:00),Brest,1–2,Rennes,,Stade Francis-Le Blé,Ruddy Buquet,Match Report,
20,Sun,1/17/21,15:00 (08:00),Nantes,1–1,Lens,,Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Match Report,
20,Sun,1/17/21,15:00 (08:00),Nice,0–3,Bordeaux,,Stade de Nice,Thomas Léonard,Match Report,
20,Sun,1/17/21,15:00 (08:00),Strasbourg,1–0,Saint-Étienne,,Stade de la Meinau,Antony Gautier,Match Report,
20,Sun,1/17/21,17:00 (10:00),Lille,2–1,Reims,,Stade Pierre-Mauroy,Benoît Millot,Match Report,
20,Sun,1/17/21,21:00 (14:00),Lyon,0–1,Metz,,Groupama Stadium,Stéphanie Frappart,Match Report,
,,,,,,,,,,,
9,Wed,1/20/21,21:00 (14:00),Marseille,0–1,Lens,,Orange Vélodrome,Jérémie Pignard,Match Report,
,,,,,,,,,,,
21,Fri,1/22/21,21:00 (14:00),Paris S-G,4–0,Montpellier,,Parc des Princes,Willy Delajod,Match Report,
21,Sat,1/23/21,17:00 (10:00),Lens,0–1,Nice,,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,Match Report,
21,Sat,1/23/21,21:00 (14:00),Monaco,3–1,Marseille,,Stade Louis II.,François Letexier,Match Report,
21,Sun,1/24/21,13:00 (06:00),Bordeaux,2–1,Angers,,Stade Matmut-Atlantique,Florent Batta,Match Report,
21,Sun,1/24/21,15:00 (08:00),Dijon,1–1,Strasbourg,,Stade Gaston Gérard,Jérôme Brisard,Match Report,
21,Sun,1/24/21,15:00 (08:00),Reims,1–0,Brest,,Stade Auguste-Delaune II,Johan Hamel,Match Report,
21,Sun,1/24/21,15:00 (08:00),Metz,2–0,Nantes,,Stade Saint-Symphorien,Jérôme Miguelgorry,Match Report,
21,Sun,1/24/21,17:00 (10:00),Rennes,0–1,Lille,,Roazhon Park,Eric Wattellier,Match Report,
21,Sun,1/24/21,21:00 (14:00),Saint-Étienne,0–5,Lyon,,Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
,,,,,,,,,,,
20,Wed,1/27/21,21:00 (14:00),Lorient,3–2,Dijon,,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Match Report,
,,,,,,,,,,,
22,Fri,1/29/21,21:00 (14:00),Lyon,2–1,Bordeaux,,Groupama Stadium,Clément Turpin,Match Report,
22,Sat,1/30/21,17:00 (10:00),Montpellier,1–2,Lens,,Stade de la Mosson,Amaury Delerue,Match Report,
22,Sun,1/31/21,13:00 (06:00),Nice,0–1,Saint-Étienne,,Stade de Nice,Franck Schneider,Match Report,
22,Sun,1/31/21,15:00 (08:00),Strasbourg,0–1,Reims,,Stade de la Meinau,Stéphanie Frappart,Match Report,
22,Sun,1/31/21,15:00 (08:00),Angers,3–1,Nîmes,,Stade Raymond Kopa,Ruddy Buquet,Match Report,
22,Sun,1/31/21,15:00 (08:00),Lorient,3–2,Paris S-G,,Stade Yves Allainmat - Le Moustoir,Jeremy Stinat,Match Report,
22,Sun,1/31/21,15:00 (08:00),Brest,2–4,Metz,,Stade Francis-Le Blé,Benoît Millot,Match Report,
22,Sun,1/31/21,17:00 (10:00),Lille,1–0,Dijon,,Stade Pierre-Mauroy,Jérémie Pignard,Match Report,
22,Sun,1/31/21,21:00 (14:00),Nantes,1–2,Monaco,,Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,Match Report,
,,,,,,,,,,,
23,Wed,2/3/21,19:00 (12:00),Metz,1–1,Montpellier,,Stade Saint-Symphorien,Bastien Dechepy,Match Report,
23,Wed,2/3/21,19:00 (12:00),Reims,0–0,Angers,,Stade Auguste-Delaune II,Aurélien Petit,Match Report,
23,Wed,2/3/21,19:00 (12:00),Strasbourg,2–2,Brest,,Stade de la Meinau,Florent Batta,Match Report,
23,Wed,2/3/21,19:00 (12:00),Bordeaux,0–3,Lille,,Stade Matmut-Atlantique,Mikael Lesage,Match Report,
23,Wed,2/3/21,19:00 (12:00),Rennes,1–1,Lorient,,Roazhon Park,Hakim Ben El Hadj Salem,Match Report,
23,Wed,2/3/21,21:00 (14:00),Monaco,2–1,Nice,,Stade Louis II.,Jérôme Brisard,Match Report,
23,Wed,2/3/21,21:00 (14:00),Lens,2–2,Marseille,,Stade Bollaert-Delelis,Willy Delajod,Match Report,
23,Wed,2/3/21,21:00 (14:00),Dijon,0–1,Lyon,,Stade Gaston Gérard,Johan Hamel,Match Report,
23,Wed,2/3/21,21:00 (14:00),Saint-Étienne,1–1,Nantes,,Stade Geoffroy-Guichard,Eric Wattellier,Match Report,
23,Wed,2/3/21,21:00 (14:00),Paris S-G,3–0,Nîmes,,Parc des Princes,François Letexier,Match Report,
,,,,,,,,,,,
24,Sat,2/6/21,17:00 (10:00),Lorient,1–0,Reims,,Stade Yves Allainmat - Le Moustoir,Thomas Léonard,Match Report,
24,Sat,2/6/21,19:00 (12:00),Lyon,3–0,Strasbourg,,Groupama Stadium,Amaury Delerue,Match Report,
24,Sat,2/6/21,21:00 (14:00),Lens,0–0,Rennes,,Stade Bollaert-Delelis,Jeremy Stinat,Match Report,
24,Sun,2/7/21,13:00 (06:00),Brest,2–1,Bordeaux,,Stade Francis-Le Blé,Eric Wattellier,Match Report,
24,Sun,2/7/21,15:00 (08:00),Nice,3–0,Angers,,Stade de Nice,Jérôme Miguelgorry,Match Report,
24,Sun,2/7/21,15:00 (08:00),Montpellier,4–2,Dijon,,Stade de la Mosson,Franck Schneider,Match Report,
24,Sun,2/7/21,15:00 (08:00),Nîmes,3–4,Monaco,,Stade des Costières,Clément Turpin,Match Report,
24,Sun,2/7/21,15:00 (08:00),Saint-Étienne,1–0,Metz,,Stade Geoffroy-Guichard,Ruddy Buquet,Match Report,
24,Sun,2/7/21,17:00 (10:00),Nantes,0–2,Lille,,Stade de la Beaujoire - Louis Fonteneau,Stéphanie Frappart,Match Report,
24,Sun,2/7/21,21:00 (14:00),Marseille,0–2,Paris S-G,,Orange Vélodrome,Benoît Bastien,Match Report,
,,,,,,,,,,,
25,Sat,2/13/21,17:00 (10:00),Paris S-G,2–1,Nice,,Parc des Princes,Jérémie Pignard,Match Report,
25,Sat,2/13/21,19:00 (12:00),Reims,1–1,Lens,,Stade Auguste-Delaune II,Eric Wattellier,Match Report,
25,Sat,2/13/21,21:00 (14:00),Lyon,1–2,Montpellier,,Groupama Stadium,Antony Gautier,Match Report,
25,Sun,2/14/21,13:00 (06:00),Monaco,2–2,Lorient,,Stade Louis II.,Benoît Millot,Match Report,
25,Sun,2/14/21,15:00 (08:00),Angers,1–3,Nantes,,Stade Raymond Kopa,François Letexier,Match Report,
25,Sun,2/14/21,15:00 (08:00),Dijon,0–2,Nîmes,,Stade Gaston Gérard,Aurélien Petit,Match Report,
25,Sun,2/14/21,15:00 (08:00),Rennes,0–2,Saint-Étienne,,Roazhon Park,Florent Batta,Match Report,
25,Sun,2/14/21,15:00 (08:00),Metz,1–2,Strasbourg,,Stade Saint-Symphorien,Mikael Lesage,Match Report,
25,Sun,2/14/21,17:00 (10:00),Lille,0–0,Brest,,Stade Pierre-Mauroy,Bastien Dechepy,Match Report,
25,Sun,2/14/21,21:00 (14:00),Bordeaux,0–0,Marseille,,Stade Matmut-Atlantique,Jérôme Brisard,Match Report,
,,,,,,,,,,,
11,Wed,2/17/21,21:00 (14:00),Marseille,3–2,Nice,,Orange Vélodrome,Mikael Lesage,Match Report,
,,,,,,,,,,,
26,Fri,2/19/21,21:00 (14:00),Brest,2–3,Lyon,,Stade Francis-Le Blé,Franck Schneider,Match Report,
26,Sat,2/20/21,13:00 (06:00),Saint-Étienne,1–1,Reims,,Stade Geoffroy-Guichard,Antony Gautier,Match Report,
26,Sat,2/20/21,17:00 (10:00),Nantes,1–1,Marseille,,Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,Match Report,
26,Sun,2/21/21,13:00 (06:00),Montpellier,2–1,Rennes,,Stade de la Mosson,Clément Turpin,Match Report,
26,Sun,2/21/21,15:00 (08:00),Strasbourg,0–0,Angers,,Stade de la Meinau,Hakim Ben El Hadj Salem,Match Report,
26,Sun,2/21/21,15:00 (08:00),Nice,1–2,Metz,,Stade de Nice,Jeremy Stinat,Match Report,
26,Sun,2/21/21,15:00 (08:00),Lens,2–1,Dijon,,Stade Bollaert-Delelis,Benoît Bastien,Match Report,
26,Sun,2/21/21,15:00 (08:00),Nîmes,2–0,Bordeaux,,Stade des Costières,Willy Delajod,Match Report,
26,Sun,2/21/21,17:00 (10:00),Lorient,1–4,Lille,,Stade Yves Allainmat - Le Moustoir,Johan Hamel,Match Report,
26,Sun,2/21/21,21:00 (14:00),Paris S-G,0–2,Monaco,,Parc des Princes,Ruddy Buquet,Match Report,
,,,,,,,,,,,
21,Wed,2/24/21,19:00 (12:00),Nîmes,1–0,Lorient,,Stade des Costières,Jérôme Miguelgorry,Match Report,
,,,,,,,,,,,
27,Fri,2/26/21,21:00 (14:00),Rennes,1–2,Nice,,Roazhon Park,Johan Hamel,Match Report,
27,Sat,2/27/21,13:00 (06:00),Bordeaux,1–2,Metz,,Stade Matmut-Atlantique,Aurélien Petit,Match Report,
27,Sat,2/27/21,17:00 (10:00),Dijon,0–4,Paris S-G,,Stade Gaston Gérard,Mikael Lesage,Match Report,
27,Sun,2/28/21,13:00 (06:00),Monaco,2–0,Brest,,Stade Louis II.,Jérémie Pignard,Match Report,
27,Sun,2/28/21,15:00 (08:00),Angers,2–2,Lens,,Stade Raymond Kopa,Bastien Dechepy,Match Report,
27,Sun,2/28/21,15:00 (08:00),Nîmes,1–1,Nantes,,Stade des Costières,Florent Batta,Match Report,
27,Sun,2/28/21,15:00 (08:00),Reims,0–0,Montpellier,,Stade Auguste-Delaune II,François Letexier,Match Report,
27,Sun,2/28/21,15:00 (08:00),Lorient,2–1,Saint-Étienne,,Stade Yves Allainmat - Le Moustoir,Stéphanie Frappart,Match Report,
27,Sun,2/28/21,17:00 (10:00),Lille,1–1,Strasbourg,,Stade Pierre-Mauroy,Jérôme Brisard,Match Report,
27,Sun,2/28/21,21:00 (14:00),Marseille,1–1,Lyon,,Orange Vélodrome,Benoît Millot,Match Report,
,,,,,,,,,,,
28,Wed,3/3/21,19:00 (12:00),Saint-Étienne,2–3,Lens,,Stade Geoffroy-Guichard,Amaury Delerue,Match Report,
28,Wed,3/3/21,19:00 (12:00),Metz,0–1,Angers,,Stade Saint-Symphorien,Johan Hamel,Match Report,
28,Wed,3/3/21,19:00 (12:00),Lyon,1–0,Rennes,,Groupama Stadium,Ruddy Buquet,Match Report,
28,Wed,3/3/21,19:00 (12:00),Brest,3–1,Dijon,,Stade Francis-Le Blé,Jeremy Stinat,Match Report,
28,Wed,3/3/21,19:00 (12:00),Nice,2–1,Nîmes,,Stade de Nice,Hakim Ben El Hadj Salem,Match Report,
28,Wed,3/3/21,21:00 (14:00),Lille,2–0,Marseille,,Stade Pierre-Mauroy,Clément Turpin,Match Report,
28,Wed,3/3/21,21:00 (14:00),Bordeaux,0–1,Paris S-G,,Stade Matmut-Atlantique,Franck Schneider,Match Report,
28,Wed,3/3/21,21:00 (14:00),Nantes,1–2,Reims,,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Match Report,
28,Wed,3/3/21,21:00 (14:00),Montpellier,1–1,Lorient,,Stade de la Mosson,Benoît Bastien,Match Report,
28,Wed,3/3/21,21:00 (14:00),Strasbourg,1–0,Monaco,,Stade de la Meinau,Eric Wattellier,Match Report,
,,,,,,,,,,,
22,Wed,3/10/21,19:00 (12:00),Marseille,1–0,Rennes,,Orange Vélodrome,Jérémie Pignard,Match Report,
,,,,,,,,,,,
29,Fri,3/12/21,21:00 (14:00),Reims,1–1,Lyon,,Stade Auguste-Delaune II,Jérôme Brisard,Match Report,
29,Sat,3/13/21,13:00 (06:00),Angers,0–1,Saint-Étienne,,Stade Raymond Kopa,Benoît Millot,Match Report,
29,Sat,3/13/21,17:00 (10:00),Marseille,3–1,Brest,,Orange Vélodrome,Jérôme Miguelgorry,Match Report,
29,Sun,3/14/21,13:00 (07:00),Nîmes,1–1,Montpellier,,Stade des Costières,Eric Wattellier,Match Report,
29,Sun,3/14/21,15:00 (09:00),Lens,2–2,Metz,,Stade Bollaert-Delelis,Florent Batta,Match Report,
29,Sun,3/14/21,15:00 (09:00),Lorient,1–1,Nice,,Stade Yves Allainmat - Le Moustoir,Ruddy Buquet,Match Report,
29,Sun,3/14/21,15:00 (09:00),Rennes,1–0,Strasbourg,,Roazhon Park,Bastien Dechepy,Match Report,
29,Sun,3/14/21,15:00 (09:00),Dijon,1–3,Bordeaux,,Stade Gaston Gérard,Thomas Léonard,Match Report,
29,Sun,3/14/21,17:05 (11:05),Monaco,0–0,Lille,,Stade Louis II.,Stéphanie Frappart,Match Report,
29,Sun,3/14/21,21:00 (15:00),Paris S-G,1–2,Nantes,,Parc des Princes,Karim Abed,Match Report,
,,,,,,,,,,,
30,Fri,3/19/21,21:00 (15:00),Saint-Étienne,0–4,Monaco,,Stade Geoffroy-Guichard,Mikael Lesage,Match Report,
30,Sat,3/20/21,13:00 (07:00),Metz,1–3,Rennes,,Stade Saint-Symphorien,Willy Delajod,Match Report,
30,Sat,3/20/21,17:00 (11:00),Nice,3–0,Marseille,,Stade de Nice,François Letexier,Match Report,
30,Sun,3/21/21,13:00 (07:00),Strasbourg,1–2,Lens,,Stade de la Meinau,Jeremy Stinat,Match Report,
30,Sun,3/21/21,15:00 (09:00),Nantes,1–1,Lorient,,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Match Report,
30,Sun,3/21/21,15:00 (09:00),Dijon,0–1,Reims,,Stade Gaston Gérard,Benoît Bastien,Match Report,
30,Sun,3/21/21,15:00 (09:00),Brest,0–0,Angers,,Stade Francis-Le Blé,Aurélien Petit,Match Report,
30,Sun,3/21/21,15:00 (09:00),Montpellier,3–1,Bordeaux,,Stade de la Mosson,Hakim Ben El Hadj Salem,Match Report,
30,Sun,3/21/21,17:05 (11:05),Lille,1–2,Nîmes,,Stade Pierre-Mauroy,Franck Schneider,Match Report,
30,Sun,3/21/21,21:00 (15:00),Lyon,2–4,Paris S-G,,Groupama Stadium,Clément Turpin,Match Report,
,,,,,,,,,,,
31,Sat,4/3/21,13:00 (06:00),Monaco,4–0,Metz,,Stade Louis II.,Johan Hamel,Match Report,
31,Sat,4/3/21,17:00 (10:00),Paris S-G,0–1,Lille,,Parc des Princes,Benoît Bastien,Match Report,
31,Sat,4/3/21,21:00 (14:00),Lens,1–1,Lyon,,Stade Bollaert-Delelis,Benoît Millot,Match Report,
31,Sun,4/4/21,13:00 (06:00),Angers,1–1,Montpellier,,Stade Raymond Kopa,Florent Batta,Match Report,
31,Sun,4/4/21,15:00 (08:00),Nantes,1–2,Nice,,Stade de la Beaujoire - Louis Fonteneau,Stéphanie Frappart,Match Report,
31,Sun,4/4/21,15:00 (08:00),Lorient,1–0,Brest,,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Match Report,
31,Sun,4/4/21,15:00 (08:00),Bordeaux,2–3,Strasbourg,,Stade Matmut-Atlantique,Jérôme Brisard,Match Report,
31,Sun,4/4/21,15:00 (08:00),Reims,2–2,Rennes,,Stade Auguste-Delaune II,Karim Abed,Match Report,
31,Sun,4/4/21,17:05 (10:05),Nîmes,0–2,Saint-Étienne,,Stade des Costières,Thomas Léonard,Match Report,
31,Sun,4/4/21,21:00 (14:00),Marseille,2–0,Dijon,,Orange Vélodrome,Ruddy Buquet,Match Report,
,,,,,,,,,,,
32,Fri,4/9/21,21:00 (14:00),Metz,0–2,Lille,,Stade Saint-Symphorien,Clément Turpin,Match Report,
32,Sat,4/10/21,17:00 (10:00),Strasbourg,1–4,Paris S-G,,Stade de la Meinau,Jérémie Pignard,Match Report,
32,Sat,4/10/21,21:00 (14:00),Montpellier,3–3,Marseille,,Stade de la Mosson,Jérôme Brisard,Match Report,
32,Sun,4/11/21,13:00 (06:00),Rennes,1–0,Nantes,,Roazhon Park,Amaury Delerue,Match Report,
32,Sun,4/11/21,15:00 (08:00),Saint-Étienne,4–1,Bordeaux,,Stade Geoffroy-Guichard,Franck Schneider,Match Report,
32,Sun,4/11/21,15:00 (08:00),Lens,4–1,Lorient,,Stade Bollaert-Delelis,Eric Wattellier,Match Report,
32,Sun,4/11/21,15:00 (08:00),Brest,1–1,Nîmes,,Stade Francis-Le Blé,Willy Delajod,Match Report,
32,Sun,4/11/21,15:00 (08:00),Nice,0–0,Reims,,Stade de Nice,Jeremy Stinat,Match Report,
32,Sun,4/11/21,17:05 (10:05),Monaco,3–0,Dijon,,Stade Louis II.,Aurélien Petit,Match Report,
32,Sun,4/11/21,21:00 (14:00),Lyon,3–0,Angers,,Groupama Stadium,Mikael Lesage,Match Report,
,,,,,,,,,,,
33,Fri,4/16/21,21:00 (14:00),Lille,1–1,Montpellier,,Stade Pierre-Mauroy,Benoît Millot,Match Report,
33,Sat,4/17/21,12:45 (05:45),Angers,0–3,Rennes,,Stade Raymond Kopa,Thomas Léonard,Match Report,
33,Sat,4/17/21,17:00 (10:00),Marseille,3–2,Lorient,,Orange Vélodrome,Hakim Ben El Hadj Salem,Match Report,
33,Sun,4/18/21,13:00 (06:00),Paris S-G,3–2,Saint-Étienne,,Parc des Princes,Ruddy Buquet,Match Report,
33,Sun,4/18/21,15:00 (08:00),Dijon,2–0,Nice,,Stade Gaston Gérard,Johan Hamel,Match Report,
33,Sun,4/18/21,15:00 (08:00),Brest,1–1,Lens,,Stade Francis-Le Blé,Karim Abed,Match Report,
33,Sun,4/18/21,15:00 (08:00),Nîmes,1–1,Strasbourg,,Stade des Costières,Antony Gautier,Match Report,
33,Sun,4/18/21,15:00 (08:00),Reims,0–0,Metz,,Stade Auguste-Delaune II,Jérôme Miguelgorry,Match Report,
33,Sun,4/18/21,17:05 (10:05),Bordeaux,0–3,Monaco,,Stade Matmut-Atlantique,François Letexier,Match Report,
33,Sun,4/18/21,21:00 (14:00),Nantes,1–2,Lyon,,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Match Report,
,,,,,,,,,,,
34,Fri,4/23/21,21:00 (14:00),Reims,1–3,Marseille,,Stade Auguste-Delaune II,Eric Wattellier,Match Report,
34,Sat,4/24/21,13:00 (06:00),Saint-Étienne,1–2,Brest,,Stade Geoffroy-Guichard,Florent Batta,Match Report,
34,Sat,4/24/21,17:00 (10:00),Metz,1–3,Paris S-G,,Stade Saint-Symphorien,Willy Delajod,Match Report,
34,Sun,4/25/21,13:00 (06:00),Nice,3–1,Montpellier,,Stade de Nice,Bastien Dechepy,Match Report,
34,Sun,4/25/21,15:00 (08:00),Strasbourg,1–2,Nantes,,Stade de la Meinau,Ruddy Buquet,Match Report,
34,Sun,4/25/21,15:00 (08:00),Rennes,5–1,Dijon,,Roazhon Park,Jeremy Stinat,Match Report,
34,Sun,4/25/21,15:00 (08:00),Lorient,4–1,Bordeaux,,Stade Yves Allainmat - Le Moustoir,Jérémie Pignard,Match Report,
34,Sun,4/25/21,15:00 (08:00),Lens,2–1,Nîmes,,Stade Bollaert-Delelis,Aurélien Petit,Match Report,
34,Sun,4/25/21,17:05 (10:05),Angers,0–1,Monaco,,Stade Raymond Kopa,Hakim Ben El Hadj Salem,Match Report,
34,Sun,4/25/21,21:00 (14:00),Lyon,2–3,Lille,,Groupama Stadium,François Letexier,Match Report,
,,,,,,,,,,,
35,Fri,4/30/21,21:00 (14:00),Marseille,1–1,Strasbourg,,Orange Vélodrome,Stéphanie Frappart,Match Report,
35,Sat,5/1/21,17:00 (10:00),Paris S-G,2–1,Lens,,Parc des Princes,Jérôme Brisard,Match Report,
35,Sat,5/1/21,21:00 (14:00),Lille,2–0,Nice,,Stade Pierre-Mauroy,Amaury Delerue,Match Report,
35,Sun,5/2/21,13:00 (06:00),Bordeaux,1–0,Rennes,,Stade Matmut-Atlantique,Antony Gautier,Match Report,
35,Sun,5/2/21,15:00 (08:00),Lorient,2–0,Angers,,Stade Yves Allainmat - Le Moustoir,Willy Delajod,Match Report,
35,Sun,5/2/21,15:00 (08:00),Nîmes,2–2,Reims,,Stade des Costières,Benoît Millot,Match Report,
35,Sun,5/2/21,15:00 (08:00),Dijon,1–5,Metz,,Stade Gaston Gérard,Franck Schneider,Match Report,
35,Sun,5/2/21,15:00 (08:00),Brest,1–4,Nantes,,Stade Francis-Le Blé,Mikael Lesage,Match Report,
35,Sun,5/2/21,17:05 (10:05),Montpellier,1–2,Saint-Étienne,,Stade de la Mosson,Karim Abed,Match Report,
35,Sun,5/2/21,21:00 (14:00),Monaco,2–3,Lyon,,Stade Louis II.,Clément Turpin,Match Report,
,,,,,,,,,,,
36,Fri,5/7/21,21:00 (14:00),Lens,0–3,Lille,,Stade Bollaert-Delelis,Clément Turpin,Match Report,
36,Sat,5/8/21,13:00 (06:00),Nantes,3–0,Bordeaux,,Stade de la Beaujoire - Louis Fonteneau,Benoît Millot,Match Report,
36,Sat,5/8/21,17:00 (10:00),Lyon,4–1,Lorient,,Groupama Stadium,Mikael Lesage,Match Report,
36,Sun,5/9/21,13:00 (06:00),Saint-Étienne,1–0,Marseille,,Stade Geoffroy-Guichard,Johan Hamel,Match Report,
36,Sun,5/9/21,15:00 (08:00),Angers,3–0,Dijon,,Stade Raymond Kopa,Jérôme Brisard,Match Report,
36,Sun,5/9/21,15:00 (08:00),Nice,3–2,Brest,,Stade de Nice,Thomas Léonard,Match Report,
36,Sun,5/9/21,15:00 (08:00),Strasbourg,2–3,Montpellier,,Stade de la Meinau,Jérôme Miguelgorry,Match Report,
36,Sun,5/9/21,15:00 (08:00),Metz,0–3,Nîmes,,Stade Saint-Symphorien,François Letexier,Match Report,
36,Sun,5/9/21,17:05 (10:05),Reims,0–1,Monaco,,Stade Auguste-Delaune II,Antony Gautier,Match Report,
36,Sun,5/9/21,21:00 (14:00),Rennes,1–1,Paris S-G,,Roazhon Park,Ruddy Buquet,Match Report,
,,,,,,,,,,,
37,Sun,5/16/21,21:00 (14:00),Lille,0–0,Saint-Étienne,,Stade Pierre-Mauroy,Jérôme Brisard,Match Report,
37,Sun,5/16/21,21:00 (14:00),Montpellier,0–0,Brest,,Stade de la Mosson,Aurélien Petit,Match Report,
37,Sun,5/16/21,21:00 (14:00),Lorient,2–1,Metz,,Stade Yves Allainmat - Le Moustoir,Florent Batta,Match Report,
37,Sun,5/16/21,21:00 (14:00),Bordeaux,3–0,Lens,,Stade Matmut-Atlantique,Eric Wattellier,Match Report,
37,Sun,5/16/21,21:00 (14:00),Monaco,2–1,Rennes,,Stade Louis II.,Benoît Bastien,Match Report,
37,Sun,5/16/21,21:00 (14:00),Dijon,0–4,Nantes,,Stade Gaston Gérard,Karim Abed,Match Report,
37,Sun,5/16/21,21:00 (14:00),Nîmes,2–5,Lyon,,Stade des Costières,Ruddy Buquet,Match Report,
37,Sun,5/16/21,21:00 (14:00),Marseille,3–2,Angers,,Orange Vélodrome,Franck Schneider,Match Report,
37,Sun,5/16/21,21:00 (14:00),Nice,0–2,Strasbourg,,Stade de Nice,Mikael Lesage,Match Report,
37,Sun,5/16/21,21:00 (14:00),Paris S-G,4–0,Reims,,Parc des Princes,Clément Turpin,Match Report,
,,,,,,,,,,,
38,Sun,5/23/21,21:00 (14:00),Lens,0–0,Monaco,,Stade Bollaert-Delelis,Jérémie Pignard,Match Report,
38,Sun,5/23/21,21:00 (14:00),Lyon,2–3,Nice,,Groupama Stadium,Benoît Millot,Match Report,
38,Sun,5/23/21,21:00 (14:00),Brest,0–2,Paris S-G,,Stade Francis-Le Blé,Mikael Lesage,Match Report,
38,Sun,5/23/21,21:00 (14:00),Strasbourg,1–1,Lorient,,Stade de la Meinau,Stéphanie Frappart,Match Report,
38,Sun,5/23/21,21:00 (14:00),Nantes,1–2,Montpellier,,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Match Report,
38,Sun,5/23/21,21:00 (14:00),Angers,1–2,Lille,,Stade Raymond Kopa,Benoît Bastien,Match Report,
38,Sun,5/23/21,21:00 (14:00),Saint-Étienne,0–1,Dijon,,Stade Geoffroy-Guichard,Antony Gautier,Match Report,
