Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
11,Sat,11/9/19,15:30 (08:30),Hertha BSC,2–4,RB Leipzig,"48,532",Olympiastadion Berlin,Sören Storks,Match Report,
11,Sat,11/9/19,18:30 (11:30),Bayern Munich,4–0,Dortmund,"75,000",Allianz Arena,Felix Zwayer,Match Report,
11,Sun,11/10/19,13:30 (06:30),M'Gladbach,3–1,Werder Bremen,"54,022",Stadion im Borussia-Park,Tobias Stieler,Match Report,
11,Sun,11/10/19,15:30 (08:30),Wolfsburg,0–2,Leverkusen,"24,112",Volkswagen Arena,Manuel Gräfe,Match Report,
11,Sun,11/10/19,18:00 (11:00),Freiburg,1–0,Eint Frankfurt,"24,000",Schwarzwald-Stadion,Felix Brych,Match Report,
,,,,,,,,,,,
12,Fri,11/22/19,20:30 (13:30),Dortmund,3–3,Paderborn 07,"81,365",Signal Iduna Park,Christian Dingert,Match Report,
12,Sat,11/23/19,15:30 (08:30),Union Berlin,2–0,M'Gladbach,"22,012",Stadion An der Alten Försterei,Felix Brych,Match Report,
12,Sat,11/23/19,15:30 (08:30),Leverkusen,1–1,Freiburg,"29,032",BayArena,Deniz Aytekin,Match Report,
12,Sat,11/23/19,15:30 (08:30),Werder Bremen,1–2,Schalke 04,"42,100",Weserstadion,Benjamin Cortus,Match Report,
12,Sat,11/23/19,15:30 (08:30),Düsseldorf,0–4,Bayern Munich,"53,000",Merkur Spielarena,Frank Willenborg,Match Report,
12,Sat,11/23/19,15:30 (08:30),Eint Frankfurt,0–2,Wolfsburg,"50,700",Commerzbank-Arena,Daniel Siebert,Match Report,
12,Sat,11/23/19,18:30 (11:30),RB Leipzig,4–1,Köln,"42,036",Red Bull Arena,Robert Schröder,Match Report,
12,Sun,11/24/19,15:30 (08:30),Augsburg,4–0,Hertha BSC,"29,233",WWK Arena,Sascha Stegemann,Match Report,
12,Sun,11/24/19,18:00 (11:00),Hoffenheim,1–5,Mainz 05,"23,129",PreZero Arena,Bastian Dankert,Match Report,
,,,,,,,,,,,
13,Fri,11/29/19,20:30 (13:30),Schalke 04,2–1,Union Berlin,"61,837",Veltins-Arena,Daniel Schlager,Match Report,
13,Sat,11/30/19,15:30 (08:30),Hoffenheim,1–1,Düsseldorf,"25,427",PreZero Arena,Martin Petersen,Match Report,
13,Sat,11/30/19,15:30 (08:30),Köln,1–1,Augsburg,"49,200",RheinEnergieSTADION,Tobias Stieler,Match Report,
13,Sat,11/30/19,15:30 (08:30),Hertha BSC,1–2,Dortmund,"74,667",Olympiastadion Berlin,Sven Jablonski,Match Report,
13,Sat,11/30/19,15:30 (08:30),Paderborn 07,2–3,RB Leipzig,"13,253",Benteler-Arena,Bibiana Steinhaus,Match Report,
13,Sat,11/30/19,18:30 (11:30),Bayern Munich,1–2,Leverkusen,"75,000",Allianz Arena,Guido Winkmann,Match Report,
13,Sun,12/1/19,15:30 (08:30),M'Gladbach,4–2,Freiburg,"51,080",Stadion im Borussia-Park,Felix Zwayer,Match Report,
13,Sun,12/1/19,18:00 (11:00),Wolfsburg,2–3,Werder Bremen,"26,012",Volkswagen Arena,Robert Kampka,Match Report,
13,Mon,12/2/19,20:30 (13:30),Mainz 05,2–1,Eint Frankfurt,"33,134",Opel Arena,Manuel Gräfe,Match Report,
,,,,,,,,,,,
14,Fri,12/6/19,20:30 (13:30),Eint Frankfurt,2–2,Hertha BSC,"50,000",Commerzbank-Arena,Christian Dingert,Match Report,
14,Sat,12/7/19,15:30 (08:30),Augsburg,2–1,Mainz 05,"26,950",WWK Arena,Markus Schmidt,Match Report,
14,Sat,12/7/19,15:30 (08:30),Dortmund,5–0,Düsseldorf,"81,365",Signal Iduna Park,Daniel Siebert,Match Report,
14,Sat,12/7/19,15:30 (08:30),M'Gladbach,2–1,Bayern Munich,"54,022",Stadion im Borussia-Park,Marco Fritz,Match Report,
14,Sat,12/7/19,15:30 (08:30),RB Leipzig,3–1,Hoffenheim,"38,407",Red Bull Arena,Deniz Aytekin,Match Report,
14,Sat,12/7/19,15:30 (08:30),Freiburg,1–0,Wolfsburg,"23,800",Schwarzwald-Stadion,Bastian Dankert,Match Report,
14,Sat,12/7/19,18:30 (11:30),Leverkusen,2–1,Schalke 04,"30,210",BayArena,Harm Osmers,Match Report,
14,Sun,12/8/19,15:30 (08:30),Union Berlin,2–0,Köln,"22,012",Stadion An der Alten Försterei,Patrick Ittrich,Match Report,
14,Sun,12/8/19,18:00 (11:00),Werder Bremen,0–1,Paderborn 07,"39,870",Weserstadion,Sascha Stegemann,Match Report,
,,,,,,,,,,,
15,Fri,12/13/19,20:30 (13:30),Hoffenheim,2–4,Augsburg,"23,309",PreZero Arena,Bibiana Steinhaus,Match Report,
15,Sat,12/14/19,15:30 (08:30),Köln,2–0,Leverkusen,"49,500",RheinEnergieSTADION,Manuel Gräfe,Match Report,
15,Sat,12/14/19,15:30 (08:30),Bayern Munich,6–1,Werder Bremen,"75,000",Allianz Arena,Robert Schröder,Match Report,
15,Sat,12/14/19,15:30 (08:30),Hertha BSC,1–0,Freiburg,"37,343",Olympiastadion Berlin,Frank Willenborg,Match Report,
15,Sat,12/14/19,15:30 (08:30),Mainz 05,0–4,Dortmund,"33,305",Opel Arena,Benjamin Cortus,Match Report,
15,Sat,12/14/19,15:30 (08:30),Paderborn 07,1–1,Union Berlin,"14,414",Benteler-Arena,Sven Jablonski,Match Report,
15,Sat,12/14/19,18:30 (11:30),Düsseldorf,0–3,RB Leipzig,"35,387",Merkur Spielarena,Robert Hartmann,Match Report,
15,Sun,12/15/19,15:30 (08:30),Wolfsburg,2–1,M'Gladbach,"25,580",Volkswagen Arena,Felix Brych,Match Report,
15,Sun,12/15/19,18:00 (11:00),Schalke 04,1–0,Eint Frankfurt,"60,811",Veltins-Arena,Felix Zwayer,Match Report,
,,,,,,,,,,,
16,Tue,12/17/19,18:30 (11:30),Werder Bremen,0–5,Mainz 05,"37,720",Weserstadion,Frank Willenborg,Match Report,
16,Tue,12/17/19,20:30 (13:30),Augsburg,3–0,Düsseldorf,"27,763",WWK Arena,Marco Fritz,Match Report,
16,Tue,12/17/19,20:30 (13:30),Union Berlin,0–2,Hoffenheim,"20,350",Stadion An der Alten Försterei,Sören Storks,Match Report,
16,Tue,12/17/19,20:30 (13:30),Dortmund,3–3,RB Leipzig,"80,200",Signal Iduna Park,Tobias Stieler,Match Report,
16,Wed,12/18/19,18:30 (11:30),Leverkusen,0–1,Hertha BSC,"24,472",BayArena,Bastian Dankert,Match Report,
16,Wed,12/18/19,20:30 (13:30),Wolfsburg,1–1,Schalke 04,"24,651",Volkswagen Arena,Martin Petersen,Match Report,
16,Wed,12/18/19,20:30 (13:30),Eint Frankfurt,2–4,Köln,"50,300",Commerzbank-Arena,Deniz Aytekin,Match Report,
16,Wed,12/18/19,20:30 (13:30),M'Gladbach,2–0,Paderborn 07,"44,494",Stadion im Borussia-Park,Robert Kampka,Match Report,
16,Wed,12/18/19,20:30 (13:30),Freiburg,1–3,Bayern Munich,"24,000",Schwarzwald-Stadion,Sascha Stegemann,Match Report,
,,,,,,,,,,,
17,Fri,12/20/19,20:30 (13:30),Hoffenheim,2–1,Dortmund,"30,150",PreZero Arena,Felix Zwayer,Match Report,
17,Sat,12/21/19,15:30 (08:30),Schalke 04,2–2,Freiburg,"61,867",Veltins-Arena,Felix Brych,Match Report,
17,Sat,12/21/19,15:30 (08:30),RB Leipzig,3–1,Augsburg,"40,562",Red Bull Arena,Daniel Siebert,Match Report,
17,Sat,12/21/19,15:30 (08:30),Mainz 05,0–1,Leverkusen,"24,345",Opel Arena,Patrick Ittrich,Match Report,
17,Sat,12/21/19,15:30 (08:30),Bayern Munich,2–0,Wolfsburg,"75,000",Allianz Arena,Christian Dingert,Match Report,
17,Sat,12/21/19,15:30 (08:30),Köln,1–0,Werder Bremen,"50,000",RheinEnergieSTADION,Daniel Schlager,Match Report,
17,Sat,12/21/19,18:30 (11:30),Hertha BSC,0–0,M'Gladbach,"50,208",Olympiastadion Berlin,Harm Osmers,Match Report,
17,Sun,12/22/19,15:30 (08:30),Düsseldorf,2–1,Union Berlin,"45,490",Merkur Spielarena,Benjamin Cortus,Match Report,
17,Sun,12/22/19,18:00 (11:00),Paderborn 07,2–1,Eint Frankfurt,"15,000",Benteler-Arena,Markus Schmidt,Match Report,
,,,,,,,,,,,
18,Fri,1/17/20,20:30 (13:30),Schalke 04,2–0,M'Gladbach,"62,271",Veltins-Arena,Deniz Aytekin,Match Report,
18,Sat,1/18/20,15:30 (08:30),Hoffenheim,1–2,Eint Frankfurt,"29,610",PreZero Arena,Sascha Stegemann,Match Report,
18,Sat,1/18/20,15:30 (08:30),Augsburg,3–5,Dortmund,"30,660",WWK Arena,Manuel Gräfe,Match Report,
18,Sat,1/18/20,15:30 (08:30),Köln,3–1,Wolfsburg,"49,100",RheinEnergieSTADION,Marco Fritz,Match Report,
18,Sat,1/18/20,15:30 (08:30),Mainz 05,1–2,Freiburg,"23,138",Opel Arena,Sven Jablonski,Match Report,
18,Sat,1/18/20,15:30 (08:30),Düsseldorf,0–1,Werder Bremen,"46,000",Merkur Spielarena,Felix Brych,Match Report,
18,Sat,1/18/20,18:30 (11:30),RB Leipzig,3–1,Union Berlin,"42,146",Red Bull Arena,Bastian Dankert,Match Report,
18,Sun,1/19/20,15:30 (08:30),Hertha BSC,0–4,Bayern Munich,"74,667",Olympiastadion Berlin,Tobias Stieler,Match Report,
18,Sun,1/19/20,18:00 (11:00),Paderborn 07,1–4,Leverkusen,"14,889",Benteler-Arena,Daniel Siebert,Match Report,
,,,,,,,,,,,
19,Fri,1/24/20,20:30 (13:30),Dortmund,5–1,Köln,"81,365",Signal Iduna Park,Harm Osmers,Match Report,
19,Sat,1/25/20,15:30 (08:30),M'Gladbach,3–1,Mainz 05,"49,175",Stadion im Borussia-Park,Felix Zwayer,Match Report,
19,Sat,1/25/20,15:30 (08:30),Eint Frankfurt,2–0,RB Leipzig,"50,300",Commerzbank-Arena,Daniel Siebert,Match Report,
19,Sat,1/25/20,15:30 (08:30),Freiburg,0–2,Paderborn 07,"23,500",Schwarzwald-Stadion,Christian Dingert,Match Report,
19,Sat,1/25/20,15:30 (08:30),Union Berlin,2–0,Augsburg,"22,012",Stadion An der Alten Försterei,Bibiana Steinhaus,Match Report,
19,Sat,1/25/20,15:30 (08:30),Wolfsburg,1–2,Hertha BSC,"24,894",Volkswagen Arena,Markus Schmidt,Match Report,
19,Sat,1/25/20,18:30 (11:30),Bayern Munich,5–0,Schalke 04,"75,000",Allianz Arena,Manuel Gräfe,Match Report,
19,Sun,1/26/20,15:30 (08:30),Werder Bremen,0–3,Hoffenheim,"40,000",Weserstadion,Martin Petersen,Match Report,
19,Sun,1/26/20,18:00 (11:00),Leverkusen,3–0,Düsseldorf,"26,250",BayArena,Daniel Schlager,Match Report,
,,,,,,,,,,,
20,Fri,1/31/20,20:30 (13:30),Hertha BSC,0–0,Schalke 04,"47,863",Olympiastadion Berlin,Sascha Stegemann,Match Report,
20,Sat,2/1/20,15:30 (08:30),Mainz 05,1–3,Bayern Munich,"33,305",Opel Arena,Bastian Dankert,Match Report,
20,Sat,2/1/20,15:30 (08:30),Dortmund,5–0,Union Berlin,"81,365",Signal Iduna Park,Benjamin Cortus,Match Report,
20,Sat,2/1/20,15:30 (08:30),Augsburg,2–1,Werder Bremen,"29,432",WWK Arena,Marco Fritz,Match Report,
20,Sat,2/1/20,15:30 (08:30),Düsseldorf,1–1,Eint Frankfurt,"45,018",Merkur Spielarena,Frank Willenborg,Match Report,
20,Sat,2/1/20,15:30 (08:30),Hoffenheim,2–1,Leverkusen,"24,489",PreZero Arena,Deniz Aytekin,Match Report,
20,Sat,2/1/20,18:30 (11:30),RB Leipzig,2–2,M'Gladbach,"42,146",Red Bull Arena,Tobias Stieler,Match Report,
20,Sun,2/2/20,15:30 (08:30),Köln,4–0,Freiburg,"50,000",RheinEnergieSTADION,Robert Kampka,Match Report,
20,Sun,2/2/20,18:00 (11:00),Paderborn 07,2–4,Wolfsburg,"13,926",Benteler-Arena,Patrick Ittrich,Match Report,
,,,,,,,,,,,
21,Fri,2/7/20,20:30 (13:30),Eint Frankfurt,5–0,Augsburg,"48,800",Commerzbank-Arena,Manuel Gräfe,Match Report,
21,Sat,2/8/20,15:30 (08:30),Schalke 04,1–1,Paderborn 07,"61,614",Veltins-Arena,Felix Brych,Match Report,
21,Sat,2/8/20,15:30 (08:30),Hertha BSC,1–3,Mainz 05,"35,049",Olympiastadion Berlin,Martin Petersen,Match Report,
21,Sat,2/8/20,15:30 (08:30),Wolfsburg,1–1,Düsseldorf,"23,445",Volkswagen Arena,Tobias Stieler,Match Report,
21,Sat,2/8/20,15:30 (08:30),Freiburg,1–0,Hoffenheim,"24,000",Schwarzwald-Stadion,Sven Jablonski,Match Report,
21,Sat,2/8/20,15:30 (08:30),Werder Bremen,0–2,Union Berlin,"42,100",Weserstadion,Daniel Schlager,Match Report,
21,Sat,2/8/20,18:30 (11:30),Leverkusen,4–3,Dortmund,"30,210",BayArena,Markus Schmidt,Match Report,
21,Sun,2/9/20,18:00 (11:00),Bayern Munich,0–0,RB Leipzig,"75,000",Allianz Arena,Marco Fritz,Match Report,
,,,,,,,,,,,
22,Fri,2/14/20,20:30 (13:30),Dortmund,4–0,Eint Frankfurt,"81,365",Signal Iduna Park,Bastian Dankert,Match Report,
22,Sat,2/15/20,15:30 (08:30),Paderborn 07,1–2,Hertha BSC,"14,687",Benteler-Arena,Bibiana Steinhaus,Match Report,
22,Sat,2/15/20,15:30 (08:30),RB Leipzig,3–0,Werder Bremen,"41,308",Red Bull Arena,Benjamin Cortus,Match Report,
22,Sat,2/15/20,15:30 (08:30),Union Berlin,2–3,Leverkusen,"22,012",Stadion An der Alten Försterei,Harm Osmers,Match Report,
22,Sat,2/15/20,15:30 (08:30),Augsburg,1–1,Freiburg,"26,822",WWK Arena,Patrick Ittrich,Match Report,
22,Sat,2/15/20,15:30 (08:30),Hoffenheim,2–3,Wolfsburg,"22,506",PreZero Arena,Sören Storks,Match Report,
22,Sat,2/15/20,18:30 (11:30),Düsseldorf,1–4,M'Gladbach,"51,000",Merkur Spielarena,Daniel Siebert,Match Report,
22,Sun,2/16/20,15:30 (08:30),Köln,1–4,Bayern Munich,"50,000",RheinEnergieSTADION,Felix Zwayer,Match Report,
22,Sun,2/16/20,18:00 (11:00),Mainz 05,0–0,Schalke 04,"27,482",Opel Arena,Guido Winkmann,Match Report,
,,,,,,,,,,,
23,Fri,2/21/20,20:30 (13:30),Bayern Munich,3–2,Paderborn 07,"75,000",Allianz Arena,Markus Schmidt,Match Report,
23,Sat,2/22/20,15:30 (08:30),M'Gladbach,1–1,Hoffenheim,"50,250",Stadion im Borussia-Park,Felix Brych,Match Report,
23,Sat,2/22/20,15:30 (08:30),Hertha BSC,0–5,Köln,"46,207",Olympiastadion Berlin,Daniel Schlager,Match Report,
23,Sat,2/22/20,15:30 (08:30),Freiburg,0–2,Düsseldorf,"24,000",Schwarzwald-Stadion,Frank Willenborg,Match Report,
23,Sat,2/22/20,15:30 (08:30),Werder Bremen,0–2,Dortmund,"42,100",Weserstadion,Marco Fritz,Match Report,
23,Sat,2/22/20,18:30 (11:30),Schalke 04,0–5,RB Leipzig,"61,433",Veltins-Arena,Sascha Stegemann,Match Report,
23,Sun,2/23/20,15:30 (08:30),Leverkusen,2–0,Augsburg,"23,703",BayArena,Sven Jablonski,Match Report,
23,Sun,2/23/20,18:00 (11:00),Wolfsburg,4–0,Mainz 05,"21,058",Volkswagen Arena,Benjamin Cortus,Match Report,
23,Mon,2/24/20,20:30 (13:30),Eint Frankfurt,1–2,Union Berlin,"47,000",Commerzbank-Arena,Deniz Aytekin,Match Report,
,,,,,,,,,,,
24,Fri,2/28/20,20:30 (13:30),Düsseldorf,3–3,Hertha BSC,"31,632",Merkur Spielarena,Tobias Stieler,Match Report,
24,Sat,2/29/20,15:30 (08:30),Mainz 05,2–0,Paderborn 07,"24,231",Opel Arena,Harm Osmers,Match Report,
24,Sat,2/29/20,15:30 (08:30),Augsburg,2–3,M'Gladbach,"29,303",WWK Arena,Markus Schmidt,Match Report,
24,Sat,2/29/20,15:30 (08:30),Hoffenheim,0–6,Bayern Munich,"30,150",PreZero Arena,Christian Dingert,Match Report,
24,Sat,2/29/20,15:30 (08:30),Dortmund,1–0,Freiburg,"81,365",Signal Iduna Park,Robert Hartmann,Match Report,
24,Sat,2/29/20,18:30 (11:30),Köln,3–0,Schalke 04,"50,000",RheinEnergieSTADION,Manuel Gräfe,Match Report,
24,Sun,3/1/20,13:30 (06:30),Union Berlin,2–2,Wolfsburg,"22,012",Stadion An der Alten Försterei,Bastian Dankert,Match Report,
24,Sun,3/1/20,15:30 (08:30),RB Leipzig,1–1,Leverkusen,"41,216",Red Bull Arena,Felix Zwayer,Match Report,
,,,,,,,,,,,
25,Fri,3/6/20,20:00 (13:00),Paderborn 07,1–2,Köln,"15,000",Benteler-Arena,Daniel Siebert,Match Report,
25,Sat,3/7/20,15:30 (08:30),Wolfsburg,0–0,RB Leipzig,"27,195",Volkswagen Arena,Daniel Schlager,Match Report,
25,Sat,3/7/20,15:30 (08:30),Hertha BSC,2–2,Werder Bremen,"58,028",Olympiastadion Berlin,Guido Winkmann,Match Report,
25,Sat,3/7/20,15:30 (08:30),Schalke 04,1–1,Hoffenheim,"58,324",Veltins-Arena,Sven Jablonski,Match Report,
25,Sat,3/7/20,15:30 (08:30),Freiburg,3–1,Union Berlin,"24,000",Schwarzwald-Stadion,Marco Fritz,Match Report,
25,Sat,3/7/20,15:30 (08:30),Leverkusen,4–0,Eint Frankfurt,"30,210",BayArena,Felix Brych,Match Report,
25,Sat,3/7/20,18:30 (11:30),M'Gladbach,1–2,Dortmund,"53,877",Stadion im Borussia-Park,Sascha Stegemann,Match Report,
25,Sun,3/8/20,15:30 (09:30),Bayern Munich,2–0,Augsburg,"75,000",Allianz Arena,Bibiana Steinhaus,Match Report,
25,Sun,3/8/20,18:00 (12:00),Mainz 05,1–1,Düsseldorf,"21,409",Opel Arena,Harm Osmers,Match Report,
,,,,,,,,,,,
21,Wed,3/11/20,18:30 (12:30),M'Gladbach,2–1,Köln,,Stadion im Borussia-Park,Deniz Aytekin,Match Report,
,,,,,,,,,,,
26,Sat,5/16/20,15:30 (08:30),Dortmund,4–0,Schalke 04,,Signal Iduna Park,Deniz Aytekin,Match Report,
26,Sat,5/16/20,15:30 (08:30),Augsburg,1–2,Wolfsburg,,WWK Arena,Felix Brych,Match Report,
26,Sat,5/16/20,15:30 (08:30),Hoffenheim,0–3,Hertha BSC,,PreZero Arena,Christian Dingert,Match Report,
26,Sat,5/16/20,15:30 (08:30),RB Leipzig,1–1,Freiburg,,Red Bull Arena,Manuel Gräfe,Match Report,
26,Sat,5/16/20,15:30 (08:30),Düsseldorf,0–0,Paderborn 07,,Merkur Spielarena,Frank Willenborg,Match Report,
26,Sat,5/16/20,18:30 (11:30),Eint Frankfurt,1–3,M'Gladbach,,Commerzbank-Arena,Felix Zwayer,Match Report,
26,Sun,5/17/20,15:30 (08:30),Köln,2–2,Mainz 05,,RheinEnergieSTADION,Guido Winkmann,Match Report,
26,Sun,5/17/20,18:00 (11:00),Union Berlin,0–2,Bayern Munich,,Stadion An der Alten Försterei,Bastian Dankert,Match Report,
26,Mon,5/18/20,20:30 (13:30),Werder Bremen,1–4,Leverkusen,,Weserstadion,Tobias Stieler,Match Report,
,,,,,,,,,,,
27,Fri,5/22/20,20:30 (13:30),Hertha BSC,4–0,Union Berlin,,Olympiastadion Berlin,Harm Osmers,Match Report,
27,Sat,5/23/20,15:30 (08:30),Wolfsburg,0–2,Dortmund,,Volkswagen Arena,Daniel Siebert,Match Report,
27,Sat,5/23/20,15:30 (08:30),M'Gladbach,1–3,Leverkusen,,Stadion im Borussia-Park,Sören Storks,Match Report,
27,Sat,5/23/20,15:30 (08:30),Freiburg,0–1,Werder Bremen,,Schwarzwald-Stadion,Robert Hartmann,Match Report,
27,Sat,5/23/20,15:30 (08:30),Paderborn 07,1–1,Hoffenheim,,Benteler-Arena,Bibiana Steinhaus,Match Report,
27,Sat,5/23/20,18:30 (11:30),Bayern Munich,5–2,Eint Frankfurt,,Allianz Arena,Marco Fritz,Match Report,
27,Sun,5/24/20,13:30 (06:30),Schalke 04,0–3,Augsburg,,Veltins-Arena,Sascha Stegemann,Match Report,
27,Sun,5/24/20,15:30 (08:30),Mainz 05,0–5,RB Leipzig,,Opel Arena,Markus Schmidt,Match Report,
27,Sun,5/24/20,18:00 (11:00),Köln,2–2,Düsseldorf,,RheinEnergieSTADION,Benjamin Cortus,Match Report,
,,,,,,,,,,,
28,Tue,5/26/20,18:30 (11:30),Dortmund,0–1,Bayern Munich,,Signal Iduna Park,Tobias Stieler,Match Report,
28,Tue,5/26/20,20:30 (13:30),Werder Bremen,0–0,M'Gladbach,,Weserstadion,Manuel Gräfe,Match Report,
28,Tue,5/26/20,20:30 (13:30),Leverkusen,1–4,Wolfsburg,,BayArena,Daniel Schlager,Match Report,
28,Tue,5/26/20,20:30 (13:30),Eint Frankfurt,3–3,Freiburg,,Commerzbank-Arena,Martin Petersen,Match Report,
28,Wed,5/27/20,18:30 (11:30),RB Leipzig,2–2,Hertha BSC,,Red Bull Arena,Bastian Dankert,Match Report,
28,Wed,5/27/20,20:30 (13:30),Augsburg,0–0,Paderborn 07,,WWK Arena,Deniz Aytekin,Match Report,
28,Wed,5/27/20,20:30 (13:30),Hoffenheim,3–1,Köln,,PreZero Arena,Felix Brych,Match Report,
28,Wed,5/27/20,20:30 (13:30),Union Berlin,1–1,Mainz 05,,Stadion An der Alten Försterei,Robert Schröder,Match Report,
28,Wed,5/27/20,20:30 (13:30),Düsseldorf,2–1,Schalke 04,,Merkur Spielarena,Tobias Welz,Match Report,
,,,,,,,,,,,
29,Fri,5/29/20,20:30 (13:30),Freiburg,0–1,Leverkusen,,Schwarzwald-Stadion,Marco Fritz,Match Report,
29,Sat,5/30/20,15:30 (08:30),Wolfsburg,1–2,Eint Frankfurt,,Volkswagen Arena,Guido Winkmann,Match Report,
29,Sat,5/30/20,15:30 (08:30),Schalke 04,0–1,Werder Bremen,,Veltins-Arena,Felix Zwayer,Match Report,
29,Sat,5/30/20,15:30 (08:30),Mainz 05,0–1,Hoffenheim,,Opel Arena,Sascha Stegemann,Match Report,
29,Sat,5/30/20,15:30 (08:30),Hertha BSC,2–0,Augsburg,,Olympiastadion Berlin,Sven Jablonski,Match Report,
29,Sat,5/30/20,18:30 (11:30),Bayern Munich,5–0,Düsseldorf,,Allianz Arena,Robert Hartmann,Match Report,
29,Sun,5/31/20,15:30 (08:30),M'Gladbach,4–1,Union Berlin,,Stadion im Borussia-Park,Frank Willenborg,Match Report,
29,Sun,5/31/20,18:00 (11:00),Paderborn 07,1–6,Dortmund,,Benteler-Arena,Daniel Siebert,Match Report,
29,Mon,6/1/20,20:30 (13:30),Köln,2–4,RB Leipzig,,RheinEnergieSTADION,Christian Dingert,Match Report,
,,,,,,,,,,,
24,Wed,6/3/20,20:30 (13:30),Werder Bremen,0–3,Eint Frankfurt,,Weserstadion,Patrick Ittrich,Match Report,
,,,,,,,,,,,
30,Fri,6/5/20,20:30 (13:30),Freiburg,1–0,M'Gladbach,,Schwarzwald-Stadion,Markus Schmidt,Match Report,
30,Sat,6/6/20,15:30 (08:30),Leverkusen,2–4,Bayern Munich,,BayArena,Manuel Gräfe,Match Report,
30,Sat,6/6/20,15:30 (08:30),Düsseldorf,2–2,Hoffenheim,,Merkur Spielarena,Sören Storks,Match Report,
30,Sat,6/6/20,15:30 (08:30),RB Leipzig,1–1,Paderborn 07,,Red Bull Arena,Deniz Aytekin,Match Report,
30,Sat,6/6/20,15:30 (08:30),Eint Frankfurt,0–2,Mainz 05,,Commerzbank-Arena,Felix Brych,Match Report,
30,Sat,6/6/20,18:30 (11:30),Dortmund,1–0,Hertha BSC,,Signal Iduna Park,Harm Osmers,Match Report,
30,Sun,6/7/20,13:30 (06:30),Werder Bremen,0–1,Wolfsburg,,Weserstadion,Bibiana Steinhaus,Match Report,
30,Sun,6/7/20,15:30 (08:30),Union Berlin,1–1,Schalke 04,,Stadion An der Alten Försterei,Tobias Stieler,Match Report,
30,Sun,6/7/20,18:00 (11:00),Augsburg,1–1,Köln,,WWK Arena,Benjamin Cortus,Match Report,
,,,,,,,,,,,
31,Fri,6/12/20,20:30 (13:30),Hoffenheim,0–2,RB Leipzig,,PreZero Arena,Tobias Welz,Match Report,
31,Sat,6/13/20,15:30 (08:30),Düsseldorf,0–1,Dortmund,,Merkur Spielarena,Sascha Stegemann,Match Report,
31,Sat,6/13/20,15:30 (08:30),Paderborn 07,1–5,Werder Bremen,,Benteler-Arena,Christian Dingert,Match Report,
31,Sat,6/13/20,15:30 (08:30),Wolfsburg,2–2,Freiburg,,Volkswagen Arena,Bastian Dankert,Match Report,
31,Sat,6/13/20,15:30 (08:30),Köln,1–2,Union Berlin,,RheinEnergieSTADION,Martin Petersen,Match Report,
31,Sat,6/13/20,15:30 (08:30),Hertha BSC,1–4,Eint Frankfurt,,Olympiastadion Berlin,Robert Hartmann,Match Report,
31,Sat,6/13/20,18:30 (11:30),Bayern Munich,2–1,M'Gladbach,,Allianz Arena,Felix Zwayer,Match Report,
31,Sun,6/14/20,15:30 (08:30),Mainz 05,0–1,Augsburg,,Opel Arena,Marco Fritz,Match Report,
31,Sun,6/14/20,18:00 (11:00),Schalke 04,1–1,Leverkusen,,Veltins-Arena,Daniel Siebert,Match Report,
,,,,,,,,,,,
32,Tue,6/16/20,18:30 (11:30),M'Gladbach,3–0,Wolfsburg,,Stadion im Borussia-Park,Robert Schröder,Match Report,
32,Tue,6/16/20,20:30 (13:30),Werder Bremen,0–1,Bayern Munich,,Weserstadion,Harm Osmers,Match Report,
32,Tue,6/16/20,20:30 (13:30),Union Berlin,1–0,Paderborn 07,,Stadion An der Alten Försterei,Bibiana Steinhaus,Match Report,
32,Tue,6/16/20,20:30 (13:30),Freiburg,2–1,Hertha BSC,,Schwarzwald-Stadion,Tobias Stieler,Match Report,
32,Wed,6/17/20,18:30 (11:30),Eint Frankfurt,2–1,Schalke 04,,Commerzbank-Arena,Guido Winkmann,Match Report,
32,Wed,6/17/20,20:30 (13:30),RB Leipzig,2–2,Düsseldorf,,Red Bull Arena,Manuel Gräfe,Match Report,
32,Wed,6/17/20,20:30 (13:30),Leverkusen,3–1,Köln,,BayArena,Sven Jablonski,Match Report,
32,Wed,6/17/20,20:30 (13:30),Augsburg,1–3,Hoffenheim,,WWK Arena,Deniz Aytekin,Match Report,
32,Wed,6/17/20,20:30 (13:30),Dortmund,0–2,Mainz 05,,Signal Iduna Park,Frank Willenborg,Match Report,
,,,,,,,,,,,
33,Sat,6/20/20,15:30 (08:30),Hertha BSC,2–0,Leverkusen,,Olympiastadion Berlin,Felix Brych,Match Report,
33,Sat,6/20/20,15:30 (08:30),Mainz 05,3–1,Werder Bremen,,Opel Arena,Manuel Gräfe,Match Report,
33,Sat,6/20/20,15:30 (08:30),Schalke 04,1–4,Wolfsburg,,Veltins-Arena,Sascha Stegemann,Match Report,
33,Sat,6/20/20,15:30 (08:30),RB Leipzig,0–2,Dortmund,,Red Bull Arena,Felix Zwayer,Match Report,
33,Sat,6/20/20,15:30 (08:30),Paderborn 07,1–3,M'Gladbach,,Benteler-Arena,Tobias Welz,Match Report,
33,Sat,6/20/20,15:30 (08:30),Hoffenheim,4–0,Union Berlin,,PreZero Arena,Robert Hartmann,Match Report,
33,Sat,6/20/20,15:30 (08:30),Düsseldorf,1–1,Augsburg,,Merkur Spielarena,Daniel Siebert,Match Report,
