Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
17,Sun,1/2/11,,Sporting Gijón,1–2,Málaga,,El Molinón,Teixeira Vitienes,Match Report,
17,Sun,1/2/11,,Valencia,2–1,Espanyol,,Mestalla,González González,Match Report,
17,Sun,1/2/11,,Athletic Club,1–2,La Coruña,,San Mamés,Rubinos Pérez,Match Report,
17,Sun,1/2/11,,Sevilla,1–0,Osasuna,,Ramón Sánchez Pizjuán,Álvarez Izquierdo,Match Report,
17,Sun,1/2/11,,Barcelona,2–1,Levante,,Nou Camp,Pérez Lasa,Match Report,
17,Mon,1/3/11,,Zaragoza,2–1,Real Sociedad,,La Romareda,Teixeira Vitienes,Match Report,
17,Mon,1/3/11,,Getafe,2–3,Real Madrid,,Coliseum Alfonso Pérez,Undiano Mallenco,Match Report,
17,Mon,1/3/11,,Atlético Madrid,0–0,Racing Sant,,Vicente Calderón,Turienzo Álvarez,Match Report,
17,Mon,1/3/11,,Villarreal,2–0,Almería,,El Madrigal,Iglesias Villanueva,Match Report,
17,Mon,1/3/11,,Mallorca,3–0,Hércules,,Ono Estadi,Ramírez Domínguez,Match Report,
,,,,,,,,,,,
18,Sat,1/8/11,,Málaga,1–1,Athletic Club,,La Rosaleda,Velasco Carballo,Match Report,
18,Sat,1/8/11,,Real Sociedad,2–3,Sevilla,,Anoeta,Estrada Fernández,Match Report,
18,Sat,1/8/11,,La Coruña,0–4,Barcelona,,Nuevo Riazor,Delgado Ferreiro,Match Report,
18,Sun,1/9/11,,Espanyol,4–0,Zaragoza,,Cornellà -El Prat,Muñiz Fernández,Match Report,
18,Sun,1/9/11,,Osasuna,0–0,Getafe,,Reyno de Navarra,Iturralde González,Match Report,
18,Sun,1/9/11,,Mallorca,4–1,Almería,,Ono Estadi,Mateu Lahoz,Match Report,
18,Sun,1/9/11,,Real Madrid,4–2,Villarreal,,Santiago Bernabéu,Fernández Borbalán,Match Report,
18,Sun,1/9/11,,Levante,0–1,Valencia,,Ciutat de Valencia,Clos Gómez,Match Report,
18,Sun,1/9/11,,Racing Sant,1–1,Sporting Gijón,,El Sardinero,Ayza Gámez,Match Report,
18,Mon,1/10/11,,Hércules,4–1,Atlético Madrid,,José Rico Pérez,Paradas Romero,Match Report,
,,,,,,,,,,,
19,Sat,1/15/11,,Athletic Club,2–1,Racing Sant,,San Mamés,Ramírez Domínguez,Match Report,
19,Sat,1/15/11,,Sporting Gijón,2–0,Hércules,,El Molinón,Clos Gómez,Match Report,
19,Sat,1/15/11,,Getafe,0–4,Real Sociedad,,Coliseum Alfonso Pérez,Turienzo Álvarez,Match Report,
19,Sat,1/15/11,,Zaragoza,1–0,Levante,,La Romareda,Álvarez Izquierdo,Match Report,
19,Sat,1/15/11,,Villarreal,4–2,Osasuna,,El Madrigal,Rubinos Pérez,Match Report,
19,Sat,1/15/11,,Sevilla,1–2,Espanyol,,Ramón Sánchez Pizjuán,Velasco Carballo,Match Report,
19,Sun,1/16/11,,Valencia,2–0,La Coruña,,Mestalla,Undiano Mallenco,Match Report,
19,Sun,1/16/11,,Barcelona,4–1,Málaga,,Nou Camp,González González,Match Report,
19,Sun,1/16/11,,Almería,1–1,Real Madrid,,Juegos del Mediterráneo,Pérez Lasa,Match Report,
19,Mon,1/17/11,,Atlético Madrid,3–0,Mallorca,,Vicente Calderón,Ayza Gámez,Match Report,
,,,,,,,,,,,
20,Sat,1/22/11,,Sevilla,4–1,Levante,,Ramón Sánchez Pizjuán,Teixeira Vitienes,Match Report,
20,Sat,1/22/11,,Valencia,4–3,Málaga,,Mestalla,Rubinos Pérez,Match Report,
20,Sat,1/22/11,,Barcelona,3–0,Racing Sant,,Nou Camp,Iglesias Villanueva,Match Report,
20,Sun,1/23/11,,Real Madrid,1–0,Mallorca,,Santiago Bernabéu,Iturralde González,Match Report,
20,Sun,1/23/11,,Almería,3–2,Osasuna,,Juegos del Mediterráneo,Teixeira Vitienes,Match Report,
20,Sun,1/23/11,,Getafe,1–3,Espanyol,,Coliseum Alfonso Pérez,Mateu Lahoz,Match Report,
20,Sun,1/23/11,,Villarreal,2–1,Real Sociedad,,El Madrigal,Muñiz Fernández,Match Report,
20,Sun,1/23/11,,Sporting Gijón,1–0,Atlético Madrid,,El Molinón,Estrada Fernández,Match Report,
20,Sun,1/23/11,,Zaragoza,1–0,La Coruña,,La Romareda,Fernández Borbalán,Match Report,
20,Mon,1/24/11,,Athletic Club,3–0,Hércules,,San Mamés,Undiano Mallenco,Match Report,
,,,,,,,,,,,
21,Sat,1/29/11,,Levante,2–0,Getafe,,Ciutat de Valencia,Ramírez Domínguez,Match Report,
21,Sat,1/29/11,,Real Sociedad,2–0,Almería,,Anoeta,Clos Gómez,Match Report,
21,Sat,1/29/11,,Mallorca,0–4,Sporting Gijón,,Ono Estadi,Paradas Romero,Match Report,
21,Sat,1/29/11,,Málaga,1–2,Zaragoza,,La Rosaleda,Pérez Lasa,Match Report,
21,Sat,1/29/11,,La Coruña,3–3,Sevilla,,Nuevo Riazor,Ayza Gámez,Match Report,
21,Sat,1/29/11,,Hércules,0–3,Barcelona,,José Rico Pérez,Fernández Borbalán,Match Report,
21,Sun,1/30/11,,Atlético Madrid,0–2,Athletic Club,,Vicente Calderón,Teixeira Vitienes,Match Report,
21,Sun,1/30/11,,Espanyol,0–1,Villarreal,,Cornellà -El Prat,Turienzo Álvarez,Match Report,
21,Sun,1/30/11,,Osasuna,1–0,Real Madrid,,Reyno de Navarra,Muñiz Fernández,Match Report,
21,Mon,1/31/11,,Racing Sant,1–1,Valencia,,El Sardinero,Álvarez Izquierdo,Match Report,
,,,,,,,,,,,
22,Sat,2/5/11,,Osasuna,1–1,Mallorca,,Reyno de Navarra,Iglesias Villanueva,Match Report,
22,Sat,2/5/11,,Getafe,4–1,La Coruña,,Coliseum Alfonso Pérez,Álvarez Izquierdo,Match Report,
22,Sat,2/5/11,,Athletic Club,3–0,Sporting Gijón,,San Mamés,Teixeira Vitienes,Match Report,
22,Sat,2/5/11,,Almería,3–2,Espanyol,,Juegos del Mediterráneo,Undiano Mallenco,Match Report,
22,Sat,2/5/11,,Villarreal,0–1,Levante,,El Madrigal,González González,Match Report,
22,Sat,2/5/11,,Zaragoza,1–1,Racing Sant,,La Romareda,Rubinos Pérez,Match Report,
22,Sat,2/5/11,,Barcelona,3–0,Atlético Madrid,,Nou Camp,Turienzo Álvarez,Match Report,
22,Sun,2/6/11,,Sevilla,0–0,Málaga,,Ramón Sánchez Pizjuán,Muñiz Fernández,Match Report,
22,Sun,2/6/11,,Valencia,2–0,Hércules,,Mestalla,Teixeira Vitienes,Match Report,
22,Sun,2/6/11,,Real Madrid,4–1,Real Sociedad,,Santiago Bernabéu,Ramírez Domínguez,Match Report,
,,,,,,,,,,,
23,Sat,2/12/11,,Atlético Madrid,1–2,Valencia,,Vicente Calderón,Fernández Borbalán,Match Report,
23,Sat,2/12/11,,Sporting Gijón,1–1,Barcelona,,El Molinón,Pérez Lasa,Match Report,
23,Sat,2/12/11,,Racing Sant,3–2,Sevilla,,El Sardinero,Iturralde González,Match Report,
23,Sun,2/13/11,,Real Sociedad,1–0,Osasuna,,Anoeta,Turienzo Álvarez,Match Report,
23,Sun,2/13/11,,Levante,1–0,Almería,,Ciutat de Valencia,Delgado Ferreiro,Match Report,
23,Sun,2/13/11,,Hércules,2–1,Zaragoza,,José Rico Pérez,Velasco Carballo,Match Report,
23,Sun,2/13/11,,Espanyol,0–1,Real Madrid,,Cornellà -El Prat,Mateu Lahoz,Match Report,
23,Sun,2/13/11,,La Coruña,1–0,Villarreal,,Nuevo Riazor,Ramírez Domínguez,Match Report,
23,Sun,2/13/11,,Málaga,2–2,Getafe,,La Rosaleda,Ayza Gámez,Match Report,
23,Mon,2/14/11,,Mallorca,1–0,Athletic Club,,Ono Estadi,Estrada Fernández,Match Report,
,,,,,,,,,,,
24,Sat,2/19/11,,Valencia,0–0,Sporting Gijón,,Mestalla,Clos Gómez,Match Report,
24,Sat,2/19/11,,Real Madrid,2–0,Levante,,Santiago Bernabéu,Teixeira Vitienes,Match Report,
24,Sat,2/19/11,,Zaragoza,0–1,Atlético Madrid,,La Romareda,Delgado Ferreiro,Match Report,
24,Sun,2/20/11,,Barcelona,2–1,Athletic Club,,Nou Camp,Ramírez Domínguez,Match Report,
24,Sun,2/20/11,,Villarreal,1–1,Málaga,,El Madrigal,Teixeira Vitienes,Match Report,
24,Sun,2/20/11,,Osasuna,4–0,Espanyol,,Reyno de Navarra,Pérez Lasa,Match Report,
24,Sun,2/20/11,,Getafe,0–1,Racing Sant,,Coliseum Alfonso Pérez,Estrada Fernández,Match Report,
24,Sun,2/20/11,,Sevilla,1–0,Hércules,,Ramón Sánchez Pizjuán,Turienzo Álvarez,Match Report,
24,Sun,2/20/11,,Almería,1–1,La Coruña,,Juegos del Mediterráneo,González González,Match Report,
24,Mon,2/21/11,,Real Sociedad,1–0,Mallorca,,Anoeta,Rubinos Pérez,Match Report,
,,,,,,,,,,,
25,Sat,2/26/11,,Atlético Madrid,2–2,Sevilla,,Vicente Calderón,Mateu Lahoz,Match Report,
25,Sat,2/26/11,,La Coruña,0–0,Real Madrid,,Nuevo Riazor,Fernández Borbalán,Match Report,
25,Sat,2/26/11,,Espanyol,4–1,Real Sociedad,,Cornellà -El Prat,Ayza Gámez,Match Report,
25,Sat,2/26/11,,Sporting Gijón,0–0,Zaragoza,,El Molinón,Iturralde González,Match Report,
25,Sat,2/26/11,,Mallorca,0–3,Barcelona,,Ono Estadi,Velasco Carballo,Match Report,
